folioviv,sexo_jefe,edad_jefe,educa_jefe,tot_integ,hombres,mujeres,p12_64,p65mas,ocupados,percep_ing,perc_ocupa,total_gasto,total_ingreso
1560176911,2,46,3,6,4,2,4,0,3,6,3,27041.63,16980.37
1560176912,2,38,3,3,1,2,3,0,3,3,3,17221.04,35507.94
1560192301,2,73,1,2,1,1,1,1,0,1,0,3603.47,4031.05
1560192302,1,51,8,3,2,1,3,0,1,1,1,14084.34,26887.98
1560192303,1,53,4,7,3,4,5,0,4,4,3,25964.019999999997,30318.96
1560192304,2,73,3,3,2,1,2,1,2,3,2,7835.18,26922.35
1560192305,2,56,3,1,0,1,1,0,1,1,1,8002.79,13436.88
1560192305,1,24,6,2,1,1,2,0,1,1,1,9536.33,16972.81
1560192306,2,62,3,5,2,3,2,1,1,3,1,4495.34,11452.62
1560192408,2,47,6,4,0,4,4,0,4,4,4,44597.23,58264.60999999999
1560192409,1,79,3,2,1,1,0,2,0,2,0,6701.4,9328.27
1560192410,1,35,6,4,2,2,2,0,1,2,1,17796.37,18734.92
1560192411,1,63,1,8,4,4,7,0,4,5,4,49352.31,52100.23
1560192412,1,37,6,5,3,2,3,0,2,4,2,24480.26,30754.27
1560192513,1,42,6,8,3,5,7,0,3,3,3,14131.16,24840.7
1560192514,1,41,5,4,2,2,3,0,2,2,2,24269.940000000002,12972.99
1560192515,2,81,3,1,0,1,0,1,0,1,0,4060.6,5550.84
1560192517,1,64,3,5,2,3,5,0,1,1,1,8323.71,16455.29
1560192518,2,52,4,4,2,2,3,0,2,2,2,4426.95,11120.6
1560192619,1,39,6,5,3,2,4,0,1,1,1,8357.34,14940.98
1560192622,1,38,3,7,3,4,4,0,1,4,1,12108.96,25567.629999999997
1560192624,1,33,6,5,2,3,3,0,1,1,1,27178.8,22622.95
1560210019,1,42,4,1,1,0,1,0,1,1,1,6863.81,7321.17
1560210020,1,42,6,4,1,3,3,0,2,2,2,14804.11,16011.91
1560210021,2,45,6,2,1,1,2,0,2,2,2,17281.12,17772.76
1560210022,1,37,6,5,2,3,4,0,3,3,3,20015.42,27271.36
1560210024,1,34,3,3,1,2,3,0,2,2,2,16918.55,18176.71
1560210701,2,29,7,6,5,1,2,0,1,1,1,28606.08,22204.91
1560210703,1,31,6,4,2,2,3,0,1,1,1,34925.13,30295.06
1560210704,1,60,6,3,2,1,3,0,1,1,1,19218.52,22204.91
1560210705,2,30,6,4,2,2,3,0,2,2,2,29264.56,45786.85
1560210706,1,51,10,5,3,2,5,0,4,4,4,134014.87,95508.16
1560210808,2,43,7,4,1,3,3,0,3,3,3,30091.21,66281.67
1560210809,1,38,6,4,2,2,3,0,1,1,1,9052.18,23404.12
1560210810,1,64,4,2,1,1,2,0,1,2,1,21973.510000000002,18314.74
1560210811,1,67,3,1,1,0,0,1,0,1,0,5722.98,19330.96
1560210812,1,27,4,3,2,1,2,0,1,1,1,15006.95,18683.58
1560210913,1,29,10,6,2,4,4,0,2,2,2,17238.59,15168.5
1560210914,2,57,1,1,0,1,1,0,1,1,1,3992.82,20659.29
1560210915,2,46,3,6,2,4,3,0,2,4,2,24520.67,50701.22
1560210916,2,25,5,2,0,2,1,0,1,1,1,5866.08,15039.92
1560210917,1,34,3,3,2,1,3,0,3,3,3,15806.18,31266.809999999998
1560210918,2,31,3,5,2,3,5,0,2,1,1,8256.7,12283.560000000001
1560249201,1,64,1,4,2,2,4,0,4,4,4,16648.77,32456.37
1560249202,1,45,4,5,2,3,4,0,2,2,2,21590.53,46969.99
1560249202,1,24,5,4,1,3,2,0,0,1,0,6550.82,17197.31
1560249203,1,48,4,3,2,1,3,0,2,3,2,20429.45,48272.130000000005
1560249204,2,30,3,3,1,2,2,0,1,1,1,18699.33,13560.14
1560249205,1,36,4,6,2,4,2,0,1,1,1,19270.31,13410.16
1560249206,1,45,4,5,3,2,5,0,5,5,5,17965.37,32494.46
1560249307,1,41,6,5,4,1,4,0,4,5,4,71367.05,31551.53
1560249308,1,34,4,4,2,2,2,0,2,3,2,14113.94,21412.89
1560249309,1,25,6,2,1,1,2,0,1,1,1,12897.52,17439.34
1560249310,1,51,3,1,1,0,1,0,1,1,1,1015.26,6286.99
1560249311,1,38,4,4,1,3,3,0,1,4,1,44288.58,27682.92
1560249312,1,48,4,5,2,3,4,0,3,4,3,26115.48,26816.02
1560249413,1,30,6,3,1,2,2,0,1,2,1,14733.19,17515.699999999997
1560249414,2,48,3,5,1,4,4,0,2,2,2,18511.98,20553.24
1560249415,1,39,3,1,1,0,1,0,1,1,1,6720.0,22593.14
1560249416,1,30,6,5,2,3,2,0,1,3,1,20210.07,19748.5
1560249417,1,82,3,2,1,1,1,1,1,2,1,9075.82,10115.49
1560249418,1,31,6,3,1,2,2,0,2,3,2,24398.32,18908.65
1560249519,1,26,5,3,2,1,2,0,1,2,1,28216.22,19704.829999999998
1560249520,1,41,4,6,3,3,6,0,3,6,3,31489.1,28978.03
1560249521,1,27,6,4,3,1,2,0,1,1,1,11196.11,14348.87
1560249522,1,31,6,4,1,3,2,0,1,2,1,16360.36,18506.46
1560249523,1,23,6,3,1,2,2,0,1,1,1,8246.76,19727.49
1560249524,2,79,1,1,0,1,0,1,1,1,1,4547.62,9013.82
1560270601,2,67,4,3,0,3,2,1,0,1,0,24144.62,23040.6
1560270602,2,50,11,5,3,2,4,0,2,2,2,57188.65,63882.69
1560270603,1,45,4,3,1,2,3,0,2,2,2,15892.74,25224.57
1560270604,1,63,4,6,4,2,5,0,3,3,3,31568.81,53572.01
1560270605,2,70,3,2,1,1,1,1,1,2,1,11914.81,26628.32
1560270613,1,73,3,2,1,1,0,2,2,2,2,28370.19,25240.05
1560270613,1,35,6,6,4,2,3,0,2,6,3,36914.64,35720.03
1560270614,2,39,4,5,2,3,5,0,3,4,3,35899.62,44476.55
1560270706,1,62,6,1,1,0,1,0,0,1,0,12049.03,27116.019999999997
1560270708,1,67,8,1,1,0,0,1,0,1,0,9529.93,24971.49
1560270709,1,56,10,3,1,2,3,0,2,3,2,136613.24,181277.22
1560270710,1,35,6,3,1,2,2,0,2,3,2,32848.51,31204.89
1560270818,1,62,6,3,2,1,3,0,2,2,2,38504.4,31868.85
1560270819,1,48,5,5,4,1,5,0,3,4,3,40999.41,62016.37
1560270820,2,58,3,3,2,1,3,0,1,2,1,9440.02,13394.6
1560270821,1,27,6,3,1,2,2,0,1,2,1,19296.71,24524.92
1560277007,1,32,6,6,4,2,3,1,4,5,4,29537.100000000002,31791.86
1560277008,2,48,3,5,2,3,5,0,3,4,3,24224.07,34816.94
1560277010,1,46,8,7,2,5,4,0,2,6,2,29498.12,31374.44
1560277011,1,38,3,3,1,2,2,0,1,2,1,7767.88,15529.39
1560277012,2,43,7,1,0,1,1,0,1,1,1,14023.89,22896.77
1560277213,1,61,3,2,1,1,2,0,1,2,1,8924.86,9417.02
1560277214,1,33,4,3,1,2,2,0,1,3,1,10486.1,19178.92
1560277215,1,25,8,3,1,2,2,0,1,1,1,10592.69,19868.64
1560277216,1,36,5,7,4,3,5,1,2,7,2,18041.07,32555.85
1560277217,2,50,3,10,4,6,6,1,2,4,2,15875.029999999999,34397.59
1560277218,2,52,3,5,2,3,4,0,2,3,2,19540.14,26631.06
1560277319,1,43,4,4,2,2,3,0,1,4,1,15330.210000000001,13906.26
1560277320,1,36,6,5,3,2,3,0,1,2,1,13855.1,9864.64
1560277321,1,54,10,2,1,1,2,0,2,2,2,5425.18,42278.2
1560277322,2,81,1,1,0,1,0,1,0,1,0,3778.42,3285.84
1560277323,1,63,1,8,5,3,7,0,1,6,1,4139.81,8083.08
1560277324,1,32,4,4,2,2,2,0,2,2,2,4015.28,8069.53
1560277901,2,73,3,2,0,2,1,1,0,2,0,9765.22,19711.160000000003
1560277902,1,50,4,3,2,1,2,0,2,3,2,6850.43,17535.16
1560277903,1,51,6,4,2,2,4,0,2,2,2,25674.9,46816.89
1560277904,1,34,4,4,2,2,2,0,1,2,1,7484.35,12740.35
1560277905,1,30,6,5,2,3,2,0,1,4,1,9907.17,20768.05
1560277906,1,47,6,2,1,1,2,0,2,2,2,10190.7,11120.6
1560281401,1,40,6,8,5,3,6,0,3,4,3,52940.060000000005,55992.79
1560281402,1,37,6,5,4,1,3,0,2,4,2,38328.8,31695.15
1560281403,1,39,6,5,4,1,4,0,3,4,3,117050.55,33471.2
1560281404,1,43,6,4,2,2,4,0,1,2,1,29254.52,50547.479999999996
1560281405,1,55,4,7,4,3,5,0,3,3,3,51278.520000000004,26808.97
1560281406,2,46,4,6,2,4,4,0,3,4,3,19191.52,45110.55
1560281507,1,32,5,5,2,3,3,0,1,3,1,29857.09,30068.82
1560281508,1,24,4,3,2,1,2,0,2,3,2,16128.65,16814.77
1560281509,1,36,6,5,4,1,3,0,1,3,1,16909.03,17534.760000000002
1560281510,2,36,6,4,0,4,3,0,2,4,2,40579.08,28214.58
1560281512,1,56,6,5,3,2,5,0,3,3,3,64751.37,53659.16
1560281614,1,35,6,5,1,4,3,1,1,3,1,14494.34,21174.74
1560281615,2,54,4,4,1,3,2,0,1,1,1,8467.34,15663.93
1560281616,1,57,3,7,5,2,5,0,3,2,2,12485.6,16152.49
1560281618,1,39,6,7,3,4,6,0,3,3,2,42195.69,36093.43
1560281719,1,36,6,5,2,3,3,0,2,5,2,39526.829999999994,22833.71
1560281720,1,40,5,4,1,3,2,0,2,3,2,14550.98,28882.88
1560281721,1,62,4,12,6,6,11,0,7,10,7,107032.4,67412.39
1560281722,2,80,3,1,0,1,0,1,1,1,1,4424.94,9772.67
1560281723,1,41,4,7,3,4,6,0,2,2,2,17554.35,38683.81
1560281724,2,57,3,4,2,2,2,0,2,2,1,8855.779999999999,11544.789999999999
1560333013,1,41,4,5,3,2,5,0,1,3,1,8130.81,16882.55
1560333014,1,35,6,2,1,1,2,0,1,1,1,15595.77,19197.57
1560333015,1,34,8,2,1,1,2,0,2,2,2,28867.59,36116.75
1560333016,1,66,4,5,2,3,3,2,3,4,3,12489.3,43795.22
1560333017,1,54,3,3,2,1,3,0,1,1,1,6341.91,10734.34
1560333018,1,48,4,4,2,2,4,0,2,1,1,10254.92,13771.38
1560333219,1,66,3,2,1,1,0,2,0,1,0,5725.61,4038.04
1560333220,2,77,1,5,1,4,4,1,1,4,1,17122.56,28177.78
1560333221,1,47,6,6,3,3,5,0,2,3,2,34034.93,33010.13
1560333222,1,64,1,6,2,4,6,0,3,4,3,23761.34,92157.45
1560333224,1,33,8,4,1,3,2,0,1,3,1,44045.55,38370.200000000004
1560333801,1,47,4,3,2,1,3,0,2,2,2,20551.39,25155.72
1560333802,1,40,4,7,4,3,6,0,2,2,2,13212.3,36147.53
1560333803,1,47,4,5,3,2,4,0,2,4,2,16393.79,82647.51
1560333803,1,21,6,3,2,1,2,0,1,1,1,8888.87,7081.96
1560333804,1,35,6,5,3,2,2,0,1,1,1,10170.25,12403.27
1560333805,1,34,4,5,1,4,3,0,1,1,1,6988.93,14951.52
1560333806,1,33,6,4,2,2,3,0,1,1,1,13288.52,25967.2
1560333907,1,48,3,3,1,2,3,0,1,3,1,20442.0,11884.72
1560333908,1,24,4,8,1,7,4,1,2,2,2,33865.4,30808.1
1560333909,2,63,5,4,1,3,4,0,2,4,2,23537.73,22515.2
1560333910,1,42,6,8,6,2,8,0,4,4,4,60641.79,68041.17
1560333912,1,44,4,6,3,3,4,0,2,3,2,15343.72,40333.899999999994
1560365301,1,36,6,6,1,5,4,0,1,1,1,36995.64,23247.88
1560365302,1,52,6,5,4,1,5,0,1,2,1,36207.63,49354.82
1560365303,1,26,6,4,1,3,3,0,2,2,2,15617.91,20793.87
1560365304,2,32,6,4,2,2,2,0,0,1,0,46888.66,64170.29
1560365305,1,42,6,5,3,2,5,0,2,3,2,36143.51,65197.91
1560365407,2,38,6,1,0,1,1,0,1,1,1,9001.7,18295.04
1560365408,1,47,6,5,2,3,3,0,1,3,1,26921.72,31648.28
1560365409,1,38,8,4,1,3,3,0,2,2,2,60830.25,52237.59
1560365410,1,76,3,4,1,3,2,2,2,2,2,36192.66,44189.39
1560365411,1,66,4,4,1,3,3,1,1,2,1,27013.64,32219.48
1560365412,1,48,6,4,1,3,4,0,1,1,1,23993.52,30736.32
1560365513,2,47,6,2,1,1,2,0,1,1,1,40219.39,43269.340000000004
1560365514,1,38,6,6,4,2,3,0,2,6,2,46714.299999999996,45434.46
1560365515,1,43,4,3,1,2,2,0,2,3,2,41187.09,36144.74
1560365516,2,67,1,4,3,1,3,1,2,3,2,36982.64,48024.24
1560365517,1,94,1,1,1,0,0,1,0,1,0,4995.47,20159.11
1560365518,1,53,4,1,1,0,1,0,1,1,1,7782.53,27653.56
1560368606,1,54,3,2,1,1,2,0,2,2,2,44171.92,51244.43
1560368707,2,47,4,7,4,3,7,0,2,2,2,23481.52,29960.62
1560368708,1,30,6,3,2,1,2,0,1,1,1,20982.93,24467.2
1560368709,1,43,3,13,7,6,8,0,4,5,4,41960.34,32409.8
1560368710,1,66,4,3,2,1,2,1,1,1,1,13250.91,34794.33
1560368711,1,39,6,4,2,2,3,0,2,2,2,18462.49,24742.6
1560368712,1,31,10,4,1,3,2,0,2,2,2,34142.32,56011.44
1560368813,1,42,9,4,1,3,2,0,2,2,2,101922.92,167557.33
1560368814,1,62,4,4,3,1,4,0,3,3,3,19778.04,54924.56
1560368816,1,20,7,2,1,1,2,0,2,2,2,3551.1,40007.76
1560368817,1,53,8,6,4,2,5,1,2,2,1,48731.15,25475.4
1560368818,1,41,6,4,3,1,3,0,1,4,1,18949.39,18316.829999999998
1560368919,1,43,8,4,1,3,3,0,2,4,2,26510.7,25206.83
1560368920,1,29,6,5,2,3,3,0,3,5,3,27546.85,44529.479999999996
1560368921,1,40,9,6,3,3,4,0,2,3,2,36401.2,53780.62
1560368922,1,43,8,5,3,2,5,0,4,4,4,67057.05,99214.58
1560368923,1,30,8,4,3,1,2,0,1,3,1,20784.33,40599.729999999996
1560368924,1,43,6,4,3,1,3,0,1,3,1,18994.94,15867.93
1560384001,1,42,6,2,1,1,2,0,2,2,2,6814.31,15300.96
1560384002,1,50,3,5,4,1,5,0,2,5,2,6188.66,9967.09
1560384003,2,72,2,4,2,2,3,1,1,4,1,10614.9,14421.2
1560384004,1,54,3,7,4,3,5,0,3,7,3,17783.86,35161.84
1560384005,1,56,6,8,6,2,6,0,4,6,4,21655.41,27742.31
1560384207,1,46,4,4,3,1,3,0,3,4,3,16416.11,16547.37
1560384208,1,38,6,4,2,2,4,0,1,1,1,15475.15,21521.04
1560384209,1,82,1,2,1,1,1,1,1,1,0,3869.9,9059.81
1560384210,2,40,6,3,2,1,2,0,0,1,0,11531.93,11365.87
1560384211,1,63,4,2,1,1,2,0,1,2,1,7589.34,29299.67
1560384211,1,41,6,4,1,3,2,0,1,2,1,8941.14,10382.69
1560384212,2,80,1,1,0,1,0,1,0,1,0,3976.81,5828.08
1560384314,1,33,6,5,4,1,2,0,1,1,1,23023.95,26108.16
1560384315,1,81,4,2,2,0,1,1,0,2,0,2365.55,20630.72
1560384317,2,78,1,1,0,1,0,1,1,1,1,6148.75,8808.38
1560384318,1,75,1,1,1,0,0,1,1,1,1,2356.83,3894.45
1560384419,1,40,5,7,3,4,5,0,4,4,2,25394.54,24433.6
1560384420,1,58,1,3,2,1,3,0,3,3,3,19304.52,12175.02
1560384421,2,70,3,2,1,1,1,1,1,1,1,5298.13,6461.28
1560384422,1,80,1,4,2,2,2,2,3,4,3,15288.58,20244.079999999998
1560384423,2,44,4,5,2,3,3,0,3,4,3,21444.59,23206.31
1560384424,2,76,1,3,1,2,1,1,1,3,1,14871.45,18498.36
1560450501,2,76,1,1,0,1,0,1,1,1,1,1452.12,3593.65
1560450502,1,26,8,2,1,1,2,0,1,2,1,13596.76,27308.17
1560450503,1,90,3,1,1,0,0,1,0,1,0,2165.12,10593.39
1560450504,1,64,6,5,2,3,4,0,3,3,3,40758.88,55025.24
1560450505,2,56,6,6,4,2,4,1,3,4,3,25319.21,42882.53
1560450506,1,56,3,4,3,1,4,0,2,3,2,18145.88,29333.32
1560450607,1,29,8,6,4,2,2,0,2,2,2,22818.88,28018.0
1560450608,1,32,6,6,4,2,4,0,1,3,1,26460.75,24817.14
1560450609,1,46,4,4,2,2,4,0,3,3,3,27039.04,40787.01
1560450610,1,26,6,4,2,2,2,0,1,1,1,10463.02,16850.72
1560450611,1,35,6,4,3,1,3,0,1,1,1,14510.8,24893.17
1560450612,1,41,6,4,2,2,4,0,1,4,1,16884.11,16698.44
1560450713,1,29,6,3,1,2,2,0,2,2,2,15390.36,22836.65
1560450714,1,50,4,5,3,2,5,0,3,3,3,11557.89,32655.71
1560450715,1,34,10,4,2,2,2,0,2,2,2,244124.51,79045.56
1560450716,1,56,3,6,4,2,5,0,4,4,4,21226.45,53680.13
1560450717,2,49,4,5,2,3,4,0,2,2,2,24458.65,27644.95
1560450718,1,25,6,3,1,2,2,0,1,1,1,8848.84,15033.77
1560481013,2,71,2,2,1,1,0,2,2,2,2,12561.75,13436.67
1560481014,1,56,4,6,3,3,5,0,4,6,4,66678.29000000001,58331.409999999996
1560481015,2,94,1,2,1,1,1,1,1,2,1,16691.93,14314.74
1560481016,1,62,3,2,1,1,2,0,2,1,1,16428.38,17873.54
1560481017,1,39,4,6,4,2,4,0,1,5,1,21104.96,14026.01
1560481018,1,60,3,5,3,2,3,1,3,4,3,90173.65,79858.5
1560481219,1,37,6,5,3,2,4,0,4,1,1,53398.86,109720.19
1560481220,2,41,3,5,3,2,4,0,2,2,2,15932.84,41281.81
1560481221,1,58,4,4,3,1,3,0,0,3,0,8337.72,5061.22
1560481222,1,25,6,4,2,2,2,0,1,4,1,7727.37,12317.93
1560481223,2,47,3,4,1,3,3,0,3,3,2,5586.58,23303.829999999998
1560481224,1,48,6,4,3,1,4,0,2,2,2,18184.45,36160.58
1560481801,2,77,3,6,3,3,2,1,2,3,2,26554.89,38215.54
1560481802,1,49,4,3,1,2,3,0,2,1,1,22981.600000000002,40524.59
1560481803,1,64,3,2,1,1,2,0,1,2,1,22012.42,17950.8
1560481804,1,55,8,5,2,3,5,0,2,2,2,66855.49,57846.86
1560481805,1,58,4,2,1,1,2,0,2,2,2,16866.84,17235.92
1560481907,1,50,7,7,1,6,7,0,4,7,4,30209.77,56738.100000000006
1560481908,2,45,6,4,3,1,3,0,2,3,2,14455.23,24257.469999999998
1560481909,1,73,3,2,1,1,1,1,2,1,1,23640.72,41330.39
1560481911,1,56,4,5,3,2,5,0,2,3,3,19016.75,32965.85
1560481912,1,49,3,3,1,2,3,0,3,1,1,7190.85,12999.95
1560494301,2,47,4,4,3,1,4,0,4,1,1,20036.68,19233.47
1560494302,1,71,1,1,1,0,0,1,1,1,1,4794.09,11335.369999999999
1560494304,1,47,4,9,3,6,8,0,6,1,1,21978.43,34718.25
1560494305,1,63,3,3,2,1,3,0,2,3,2,12359.86,24454.739999999998
1560494306,2,44,4,4,2,2,4,0,4,2,2,22390.25,22633.66
1560494407,1,80,1,6,3,3,4,2,5,1,1,27615.37,37283.09
1560494408,1,58,3,10,4,6,7,0,4,9,4,17883.879999999997,26519.22
1560494409,1,33,6,4,2,2,2,0,2,3,2,17706.56,14076.28
1560494410,2,68,1,1,0,1,0,1,1,1,1,11055.66,7291.09
1560494411,1,43,6,4,2,2,3,0,2,1,1,23407.72,18660.18
1560494412,1,65,3,6,2,4,1,2,1,3,1,15315.48,17568.12
1560494515,1,34,6,2,2,0,2,0,2,2,2,11609.18,10726.5
1560494516,1,40,3,8,4,4,6,0,2,3,1,11904.14,17375.46
1560494517,1,66,1,5,2,3,3,1,3,4,3,11401.13,13160.27
1560494518,2,76,1,1,0,1,0,1,0,1,0,4911.35,8038.34
1560494619,1,58,3,3,2,1,3,0,2,3,2,10308.55,13600.07
1560494620,1,34,4,4,2,2,3,0,2,4,2,10557.17,23371.879999999997
1560494621,1,42,3,6,4,2,5,0,3,5,3,24539.37,18076.75
1560494622,1,74,1,2,1,1,0,2,1,2,1,5471.1,15617.529999999999
1560494623,1,85,3,2,1,1,1,1,1,2,1,7563.73,7957.37
1560494624,1,82,1,6,2,4,3,1,3,6,3,11792.52,24083.1
1560508019,1,45,4,4,2,2,4,0,3,3,3,15086.67,35008.61
1560508020,1,46,4,3,2,1,2,0,1,2,1,10070.15,15243.15
1560508023,1,44,6,5,2,3,3,0,2,2,2,15404.71,19614.56
1560508024,1,50,4,4,1,3,4,0,2,3,1,21062.33,27221.41
1560508702,1,34,6,4,3,1,3,0,2,2,2,9194.05,18748.92
1560508704,2,38,6,3,0,3,1,0,0,1,0,13401.14,22367.2
1560508705,1,31,6,3,2,1,2,0,1,1,1,15343.83,28066.690000000002
1560508706,1,54,3,2,1,1,2,0,2,1,1,9282.310000000001,11901.63
1560508807,1,73,3,2,1,1,0,2,1,2,1,6826.31,35548.63
1560508808,1,74,3,5,2,3,3,2,3,4,3,19824.940000000002,39170.23
1560508810,1,37,6,3,1,2,3,0,1,2,1,30738.59,19770.48
1560508811,1,68,3,6,2,4,3,1,2,5,2,22895.56,12582.76
1560508812,2,69,3,3,1,2,2,1,3,2,2,31844.25,37199.01
1560508913,1,44,3,5,3,2,2,0,2,5,2,18982.73,23648.29
1560508914,1,40,4,5,2,3,4,0,2,5,2,32912.909999999996,34535.85
1560508915,1,32,6,4,3,1,2,0,1,4,1,22181.8,18766.78
1560508916,2,40,4,3,0,3,2,0,1,2,1,21241.33,24633.64
1560508917,2,53,3,2,0,2,1,0,1,2,1,13945.91,22654.57
1560508918,1,59,4,8,4,4,6,1,6,7,6,42915.47,57963.75
1560533201,1,28,6,5,3,2,2,0,1,1,1,12083.84,20475.23
1560533202,1,46,6,4,3,1,4,0,1,1,1,19262.41,15051.86
1560533203,1,32,3,5,1,4,2,0,2,2,2,17769.36,26183.54
1560533204,1,55,3,6,4,2,5,0,4,4,4,15055.25,51649.44
1560533205,1,65,6,6,1,5,4,2,3,3,3,13667.91,25530.67
1560533206,1,29,6,5,3,2,2,0,2,2,2,11142.49,19544.510000000002
1560533307,2,88,3,1,0,1,0,1,0,1,0,996.09,7633.71
1560533308,1,64,1,5,2,3,4,0,3,2,2,14908.35,17948.86
1560533309,2,83,3,10,4,6,6,1,4,5,4,15539.64,26163.9
1560533310,2,67,6,3,2,1,2,1,2,3,2,10859.22,20389.3
1560533311,1,48,3,6,3,3,5,0,4,4,4,39496.55,49692.46
1560533312,1,35,1,5,2,3,4,0,2,3,2,16126.03,18661.88
1560533414,1,73,3,3,2,1,1,2,3,3,3,14215.65,10259.85
1560533415,2,32,6,4,2,2,2,0,0,4,0,11779.35,17010.53
1560533416,1,39,6,5,2,3,3,0,1,4,1,14781.92,12123.58
1560533417,1,34,4,5,2,3,3,0,1,4,1,16327.88,17795.12
1560533418,2,67,3,5,2,3,3,1,3,4,3,22945.79,30808.08
1560533519,1,74,3,4,2,2,2,2,2,4,2,14666.89,36493.84
1560533520,1,41,6,3,1,2,3,0,2,2,2,13468.71,19631.47
1560533521,1,48,4,5,3,2,5,0,3,3,3,12268.6,33702.65
1560533522,2,67,1,2,0,2,1,1,1,2,1,9997.48,16864.37
1560533523,1,78,1,7,5,2,3,2,2,4,2,11928.04,27041.79
1560533524,2,55,4,1,0,1,1,0,1,1,1,8280.55,8495.08
1560550601,1,40,3,8,5,3,5,0,2,5,2,19590.649999999998,18531.42
1560550602,1,50,4,5,1,4,4,0,3,2,2,14581.05,19745.88
1560550603,1,41,4,7,4,3,6,0,3,6,3,12026.91,31334.83
1560550604,1,38,1,5,4,1,3,0,1,4,1,4971.13,12619.539999999999
1560550605,1,30,4,4,3,1,3,0,2,2,2,8012.91,15639.33
1560550606,1,49,4,6,2,4,6,0,5,2,1,6169.33,16068.600000000002
1560550707,1,29,4,3,1,2,2,0,2,2,2,9072.68,22636.93
1560550708,1,53,1,3,2,1,2,0,1,2,1,3185.28,13935.14
1560550709,1,55,1,13,7,6,8,0,3,8,3,16742.03,49551.41
1560550710,1,32,3,2,1,1,2,0,2,1,1,26386.28,36655.48
1560550711,1,51,3,5,2,3,5,0,5,4,4,15334.76,22125.35
1560550712,1,18,6,3,3,0,3,0,3,3,3,26045.58,53616.29
1560550813,1,49,4,5,1,4,4,0,2,5,2,10781.75,25991.219999999998
1560550814,2,77,1,3,2,1,2,1,0,0,0,0.0,7673.06
1560550815,2,78,1,2,0,2,1,1,2,2,2,7223.56,22665.18
1560550816,1,45,3,7,3,4,6,0,2,3,2,25407.84,28598.25
1560550817,2,38,4,11,6,5,7,1,4,7,4,34738.99,48672.649999999994
1560550818,1,28,4,5,2,3,2,0,1,2,1,12785.51,13396.0
1560550919,1,27,4,4,2,2,2,0,1,2,1,14561.77,14887.98
1560550920,2,71,3,6,1,5,3,1,1,4,1,13183.11,17343.27
1560550921,1,37,4,5,1,4,4,0,3,5,3,17096.74,19671.69
1560550922,1,49,3,1,1,0,1,0,1,1,1,15041.57,18029.449999999997
1560550923,1,21,3,3,2,1,2,0,1,1,1,3687.17,7314.85
1560550924,1,49,3,2,1,1,2,0,1,1,1,16990.13,19184.55
1560550924,1,23,3,3,2,1,2,0,1,1,1,14729.3,14713.01
1560616001,2,54,3,4,3,1,4,0,3,3,3,18030.63,24800.46
1560616002,1,50,6,6,3,3,6,0,5,4,4,28081.17,31085.78
1560616003,2,44,1,1,0,1,1,0,0,1,0,444.18,8189.53
1560616004,1,84,3,1,1,0,0,1,1,1,1,342.39,9218.87
1560616005,1,52,6,5,2,3,3,0,2,2,2,14697.11,35942.549999999996
1560616006,2,42,4,6,1,5,3,1,2,4,3,13062.0,22971.11
1560616207,2,48,4,2,1,1,2,0,1,2,1,17207.24,23115.9
1560616211,1,32,6,4,2,2,3,0,1,1,1,15368.5,33515.29
1560616313,1,56,4,6,1,5,4,0,4,3,3,41217.530000000006,65561.27
1560616315,1,57,4,7,4,3,6,0,3,5,3,32408.68,41030.65
1560616316,1,69,4,9,4,5,5,1,6,5,5,25391.74,64410.34
1560616317,1,32,6,5,3,2,2,0,2,2,2,19261.9,25831.56
1560616318,1,48,5,6,5,1,6,0,5,5,5,54377.46000000001,81040.67
1560616419,1,33,6,5,2,3,2,0,1,1,1,18531.6,22814.21
1560616420,1,36,6,3,1,2,3,0,3,3,3,22196.34,52777.31
1560616421,1,23,7,3,2,1,2,0,2,2,2,17423.4,23553.96
1560616422,1,55,6,8,2,6,5,1,2,3,2,18615.59,54803.7
1560616423,1,38,6,6,4,2,5,0,3,3,3,27699.45,41895.56
1560616424,1,53,4,2,1,1,2,0,1,1,1,9128.79,20539.84
1560618501,1,41,3,4,3,1,4,0,1,3,1,18963.81,20268.67
1560618502,2,33,6,4,0,4,1,1,0,4,0,27701.63,19890.65
1560618504,1,48,3,5,1,4,4,0,3,3,3,23948.77,37797.6
1560618505,1,53,5,2,1,1,2,0,1,1,1,12858.66,25004.870000000003
1560618506,1,25,6,3,2,1,2,0,1,1,1,14939.68,27427.62
1560618607,1,25,6,4,2,2,2,0,2,2,2,18285.48,43416.34
1560618608,1,34,8,2,2,0,2,0,2,2,2,65881.95,77548.06
1560618609,1,50,6,7,3,4,6,0,3,3,3,63698.14,80774.6
1560618610,1,54,6,5,3,2,4,0,3,4,3,30384.54,57434.14
1560618611,1,47,4,4,1,3,3,0,1,2,1,20927.48,22672.13
1560618612,2,66,1,3,2,1,2,1,3,3,3,11352.58,24838.09
1560618713,1,27,4,2,1,1,2,0,1,1,1,26448.350000000002,26621.3
1560618714,1,34,10,3,1,2,2,0,2,2,2,45888.33,75540.95
1560618715,2,49,6,3,0,3,3,0,1,3,1,13776.2,19173.36
1560618716,1,38,8,5,2,3,3,0,3,3,3,60448.990000000005,49549.17
1560618717,2,50,6,3,1,2,3,0,2,3,2,24172.510000000002,37883.59
