folioviv,foliohog,huespedes,huesp_come,num_trab_d,trab_come,acc_alim1,acc_alim2,acc_alim3,acc_alim4,acc_alim5,acc_alim6,acc_alim7,acc_alim8,acc_alim9,acc_alim10,acc_alim11,acc_alim12,acc_alim13,acc_alim14,acc_alim15,acc_alim16,alim17_1,alim17_2,alim17_3,alim17_4,alim17_5,alim17_6,alim17_7,alim17_8,alim17_9,alim17_10,alim17_11,alim17_12,acc_alim18,telefono,celular,tv_paga,conex_inte,num_auto,anio_auto,num_van,anio_van,num_pickup,anio_picku,num_moto,anio_moto,num_bici,anio_bici,num_trici,anio_trici,num_carret,anio_carre,num_canoa,anio_canoa,num_otro,anio_otro,num_ester,anio_ester,num_grab,anio_grab,num_radio,anio_radio,num_tva,anio_tva,num_tvd,anio_tvd,num_dvd,anio_dvd,num_video,anio_video,num_licua,anio_licua,num_tosta,anio_tosta,num_micro,anio_micro,num_refri,anio_refri,num_estuf,anio_estuf,num_lavad,anio_lavad,num_planc,anio_planc,num_maqui,anio_maqui,num_venti,anio_venti,num_aspir,anio_aspir,num_compu,anio_compu,num_impre,anio_impre,num_juego,anio_juego,esc_radio,er_aparato,er_celular,er_compu,er_aplicac,er_tv,er_otro,recib_tvd,tsalud1_h,tsalud1_m,habito_1,habito_2,habito_3,habito_4,habito_5,habito_6,consumo,nr_viv,tarjeta,pagotarjet,regalotar,regalodado,autocons,regalos,remunera,transferen,parto_g,embarazo_g,negcua,est_alim,est_trans,bene_licon,cond_licon,lts_licon,otros_lts,diconsa,frec_dicon,cond_dicon,pago_dicon,otro_pago
908979605,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,5,5,6,3,1,3,7,7,7,7,1,1,1,1,1,1,4,0,,0,,0,,0,,0,,0,,0,,0,,1,11,0,,0,,0,,1,0,0,,0,,1,86,0,,1,14,1,9,1,11,1,11,1,12,0,,1,1,0,,1,14,0,,1,6,1,1,,,,,,,0,50,,,,4,,,,,2,2,2,2,2,2,1,2,2,2,2,3700,200,2,,,0,2,,,,0
908979606,1,0,0,0,0,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,7,0,5,5,3,5,1,6,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,99,0,,0,,1,1,0,,0,,0,,1,0,0,,0,,1,98,1,99,1,3,1,2,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,40,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,2700,500,2,,,0,2,,,,0
909050501,1,0,0,0,0,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,7,1,2,2,1,2,0,7,1,7,2,3,1,2,1,2,2,0,,0,,1,6,0,,1,12,0,,0,,0,,0,,0,,1,6,1,6,1,6,0,,0,,0,,1,12,0,,0,,1,9,1,10,1,10,1,12,0,,0,,0,,0,,0,,0,,1,1,,,,,,,1,30,,2,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,3000,1200,2,,,0,2,,,,0
909050502,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,4,7,7,3,2,0,2,7,7,7,7,1,1,1,2,1,0,,0,,0,,0,,1,14,0,,0,,0,,0,,1,11,0,,0,,0,,1,14,1,11,0,,1,11,0,,0,,1,10,1,8,1,11,1,8,0,,0,,0,,1,12,1,14,0,,1,1,,,,,,,1,0,,,3,,,,2,,2,2,2,2,2,2,2,2,2,2,2,2500,1500,2,,,0,2,,,,0
909050503,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,2,5,3,3,0,2,7,7,7,3,1,1,1,2,1,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,2,15,1,15,0,,1,6,0,,1,15,1,14,1,9,1,14,1,6,1,6,0,,0,,1,1,0,,0,,1,1,,,,,,2,0,20,,,,,5,,,,1,2,2,2,2,1,2,2,2,2,2,2600,1000,2,,,0,2,,,,0
909050504,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,5,2,2,7,0,7,7,7,7,5,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,1,13,1,99,0,,0,,0,,1,90,0,,0,,1,6,1,10,1,13,1,14,0,,0,,0,,0,,0,,0,,1,1,,,,,,,0,30,,2,,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1600,0,2,,,0,2,,,,0
909050505,1,0,0,0,0,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,7,1,0,2,1,2,0,0,7,7,7,0,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,1,15,0,,1,12,0,,0,,1,14,1,10,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,30,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,3000,800,2,,,0,2,,,,0
909050506,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,3,7,2,2,0,7,0,7,7,7,1,1,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,10,0,,0,,1,99,1,10,1,96,1,99,0,,0,,0,,0,,0,,0,,2,,,,,,,2,1,0,,,3,,,,2,,2,2,2,2,2,2,2,2,2,2,2,900,0,2,,,0,2,,,,0
909109001,1,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,7,1,2,2,2,7,0,7,3,7,3,7,1,1,2,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,14,0,,1,6,0,,0,,0,,1,5,0,,0,,1,5,1,10,0,,1,15,0,,0,,0,,1,11,0,,1,8,1,1,,,,,,,1,0,,,,,5,,,,2,2,2,2,2,2,2,1,2,2,2,4200,1500,2,,,0,2,,,,0
909109003,1,0,0,0,0,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,7,2,3,1,2,4,0,7,7,7,7,7,1,1,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,96,1,15,0,,0,,1,96,0,,1,96,1,11,1,1,0,,1,14,0,,0,,1,12,1,11,0,,0,,1,1,,,,,,1,0,20,,,,,5,,,,2,2,2,2,2,2,2,1,2,2,2,5600,3000,1,1,1,0,2,,,,0
913492305,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,1,1,3,7,0,7,7,7,7,3,1,1,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,0,,1,14,0,,0,,1,10,1,14,1,10,1,10,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,59,,2,,,,,2,,2,2,2,1,2,1,2,2,2,2,2,2000,500,2,,,0,9,,,,0
913492306,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,3,7,3,3,0,7,7,7,7,3,1,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,0,,1,1,1,13,1,10,0,,1,15,0,,0,,1,4,1,96,1,15,1,16,0,,0,,0,,0,,0,,0,,1,1,,,,,,,2,0,,2,,,,,1,,2,2,2,2,2,1,2,2,2,2,2,2400,300,2,,,0,9,,,,0
913663601,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,7,7,7,4,3,1,4,7,7,7,7,1,1,1,2,1,1,15,0,,0,,0,,1,11,0,,0,,0,,0,,0,,1,8,0,,0,,2,13,1,13,0,,1,95,0,,1,11,1,96,1,7,1,5,1,15,0,,0,,0,,3,14,2,15,0,,1,1,,,,,,,0,30,1,,,,5,,1,,1,1,2,2,2,2,2,2,2,2,2,2500,1680,2,,,0,2,,,,0
913663602,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,3,3,3,3,1,1,1,7,3,3,1,1,1,2,1,1,6,0,,0,,0,,0,,0,,0,,0,,0,,1,14,1,13,1,11,0,,1,11,0,,0,,1,11,0,,0,,1,11,1,11,1,11,1,11,1,95,0,,1,13,1,13,1,13,0,,1,1,,,,,,,0,30,,2,,,,,2,,1,2,2,2,2,1,2,2,2,2,2,2700,500,2,,,0,9,,,,0
913663604,1,0,0,0,0,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,7,3,2,6,3,7,0,7,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,5,1,15,1,4,0,,1,4,0,,0,,1,9,1,9,1,12,1,4,0,,0,,0,,0,,0,,1,15,2,,,,,,,1,0,30,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,2500,500,2,,,0,1,2,2,1,0
913663605,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,7,7,4,3,0,7,3,7,7,7,1,1,1,1,1,2,15,0,,0,,0,,1,14,0,,0,,0,,0,,0,,1,15,0,,1,11,1,15,0,,0,,1,9,0,,0,,1,11,1,11,1,6,1,14,1,4,0,,1,14,1,8,1,15,1,15,1,1,,,,,,2,0,30,1,,,,,,2,,1,2,2,2,2,2,2,2,2,2,2,3500,500,2,,,0,9,,,,0
913663606,1,0,0,0,0,1,1,2,1,1,1,2,2,1,,,,,,,,7,2,7,7,1,0,1,3,2,7,7,7,1,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,15,1,16,0,,1,6,0,,1,14,1,8,1,15,0,,1,16,0,,0,,0,,0,,0,,0,,1,1,,,,,,2,2,0,,,,4,,,,,1,1,2,2,2,1,2,2,2,2,2,2000,320,2,,,0,9,,,,0
913754501,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,4,5,3,3,2,3,0,7,7,7,1,2,1,1,2,1,96,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,1,90,1,14,0,,0,,1,6,0,,0,,1,10,1,10,1,10,1,12,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,5,,,3,,,,1,,2,2,2,2,2,2,2,2,2,2,2,3500,0,2,,,0,1,3,,,0
913754502,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,2,3,5,7,0,3,7,7,7,6,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,1,16,0,,0,,0,,1,14,1,14,1,14,1,16,1,13,0,,1,14,0,,0,,0,,0,,0,,1,1,2,,,,,,,,0,30,,2,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,2500,100,2,,,0,2,,,,0
913754503,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,3,7,5,3,1,2,7,7,7,7,1,1,1,1,1,0,,1,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,13,0,,0,,1,6,1,6,1,6,1,6,1,6,1,14,1,16,0,,2,90,0,,1,16,1,16,0,,2,,,,,,,,2,0,1,,,,,,2,,1,2,2,2,2,2,2,2,2,2,2,10000,500,2,,,0,1,3,,,0
913754504,1,0,0,0,0,1,2,1,1,2,2,2,2,2,,,,,,,,7,2,2,2,3,3,1,7,3,7,7,7,1,2,1,2,2,0,,0,,0,,0,,1,99,0,,0,,0,,0,,1,89,1,80,0,,2,85,1,15,0,,0,,1,95,0,,1,87,1,9,1,72,1,80,1,90,0,,0,,0,,0,,0,,0,,2,,,,,,,1,0,20,,2,,,,,2,,2,2,2,2,2,1,2,1,2,2,2,1800,200,1,2,1,0,1,2,2,1,0
913754505,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,3,7,5,4,3,7,7,7,7,2,1,1,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,2,0,1,13,0,,0,,1,1,0,,1,1,1,1,1,1,1,1,0,,0,,0,,0,,1,13,0,,0,,2,,,,,,,,0,30,1,,,,,,2,,2,2,2,2,2,1,2,1,2,2,2,3500,1500,2,,,0,1,3,,,0
913754506,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,7,2,7,7,0,7,7,7,7,7,1,2,1,2,2,1,16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,0,,0,,0,,1,0,0,,1,0,0,,1,0,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,40,,2,,,,,2,,2,2,2,2,2,2,2,1,2,2,2,2500,700,2,,,0,1,3,,,0
913811001,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,7,7,7,0,0,0,7,0,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,15,0,,0,,1,1,1,6,0,,1,0,0,,0,,0,,0,,0,,0,,2,,,,,,,2,2,0,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,1000,300,2,,,0,2,,,,0
913811002,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,3,3,3,5,4,2,3,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,0,,1,13,1,10,0,,1,8,0,,1,10,1,10,1,10,0,,1,13,0,,0,,0,,0,,0,,0,,2,,,,,,,,1,0,1,,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,4000,1000,2,,,0,9,,,,0
913811003,1,0,0,0,0,1,1,1,1,2,1,2,2,2,,,,,,,,7,1,7,5,3,1,0,7,7,7,7,7,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,4,0,,1,2,0,,0,,0,,0,,0,,1,10,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,30,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,1000,50,2,,,0,2,,,,0
913811004,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,3,0,1,7,2,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,1,15,0,,0,,1,96,0,,0,,1,97,1,97,0,,1,98,0,,0,,0,,2,12,0,,0,,1,1,,,,,,1,0,30,,,3,,,,1,,2,2,2,2,2,2,2,2,2,2,1,2000,500,2,,,0,2,,,,0
913811005,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,7,7,7,2,1,7,7,7,7,4,1,1,2,2,1,1,6,0,,0,,0,,0,,0,,0,,0,,0,,1,96,0,,0,,0,,1,13,1,12,0,,1,86,0,,0,,1,10,1,10,1,6,1,86,0,,0,,0,,1,4,1,4,1,8,2,,,,,,,,1,30,1,,,,5,,2,,2,2,2,2,2,2,2,2,2,2,2,6000,1700,2,,,0,9,,,,0
913811006,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,7,1,1,0,0,7,0,2,0,7,7,7,3,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,98,0,,0,,0,,1,0,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,2,0,30,,,,,5,,,,2,2,2,2,1,2,2,2,2,2,1,1000,0,2,,,0,2,,,,0
913873401,1,0,0,0,0,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,7,0,7,1,2,1,1,7,7,7,7,7,3,1,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,11,0,,1,6,1,14,0,,0,,1,13,0,,0,,1,15,0,,1,11,1,2,0,,0,,0,,1,16,1,16,0,,1,1,,,,,,,1,0,,,,,5,,,,2,2,2,2,2,2,2,1,2,2,2,3150,1300,1,2,2,0,2,,,,0
913873402,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,1,3,7,3,3,1,2,5,7,7,7,1,1,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,8,1,10,0,,1,96,1,3,0,,0,,1,6,0,,1,13,1,13,1,14,1,14,1,15,0,,0,,0,,0,,0,,0,,1,1,,,,,,,0,45,,,3,,,,1,,2,2,2,2,2,1,2,1,2,2,2,5400,1200,2,,,0,2,,,,0
903945404,1,0,0,0,0,1,2,2,2,2,2,2,2,2,,,,,,,,0,1,1,2,2,7,1,7,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,11,1,0,0,,0,,0,,1,7,0,,0,,1,7,1,7,1,10,1,7,0,,0,,0,,0,,0,,0,,1,1,,,,,,,0,10,,,3,,,,2,,2,2,2,2,2,1,2,1,2,2,2,1400,400,2,,,0,1,3,,,0
903945405,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,4,7,7,2,1,0,0,0,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,1,13,0,,1,14,0,,0,,1,8,1,5,1,9,1,1,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,40,,,,,5,,,,2,2,2,2,2,2,2,1,2,2,2,5500,1500,2,,,0,1,3,,,0
903945406,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,4,7,3,1,0,0,7,3,7,0,1,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,15,0,,1,16,0,,0,,1,16,0,,1,16,1,16,0,,0,,0,,0,,0,,0,,2,,,,,,,2,0,10,,2,,,,,2,,2,2,2,2,2,1,1,1,2,2,2,2100,1100,2,,,0,2,,,,0
904116201,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,7,7,3,0,1,0,7,0,0,0,1,1,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,1,6,1,11,0,,0,,1,0,0,,1,0,1,0,1,0,0,,1,6,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,10,1,,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,5000,3000,2,,,0,9,,,,0
904116202,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,7,7,7,1,2,1,7,2,2,1,7,1,1,1,1,1,1,14,2,10,1,96,0,,0,,0,,0,,0,,0,,1,96,0,,0,,0,,2,12,1,15,0,,1,11,1,11,1,11,1,16,1,6,1,12,1,11,0,,1,15,1,13,1,14,1,14,0,,1,1,,,,,,,0,45,,,3,,,,1,,1,1,2,2,2,2,2,2,2,2,2,6720,720,2,,,0,2,,,,0
904116203,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,4,7,3,4,2,3,7,4,7,7,1,1,1,1,1,1,16,0,,0,,0,,0,,0,,0,,0,,0,,1,12,0,,0,,0,,1,12,1,15,0,,1,9,1,9,1,9,1,9,1,9,1,9,1,13,0,,0,,1,14,1,15,0,,1,13,1,,2,,,,,,0,5,,,3,,,,1,,1,1,2,2,2,2,2,1,2,2,2,4300,0,2,,,0,2,,,,0
904116204,1,0,0,0,0,1,2,2,2,2,2,2,2,2,,,,,,,,7,2,4,3,4,4,1,7,7,1,1,7,1,1,1,2,2,1,11,0,,0,,0,,1,10,0,,0,,0,,0,,1,11,0,,0,,1,13,0,,1,6,0,,1,6,0,,0,,1,1,1,11,1,96,1,13,1,86,2,6,0,,0,,0,,0,,1,1,,,,,,,0,10,1,,,4,,,,,2,2,2,2,2,1,2,1,2,2,2,3100,100,2,,,0,2,,,,0
904116205,1,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,7,2,6,6,3,3,1,6,6,7,7,7,1,1,1,2,1,1,16,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,1,0,1,14,1,13,0,,1,6,0,,1,14,1,2,1,2,1,2,1,12,1,73,1,11,0,,1,13,1,13,1,13,1,1,,,,,,,1,0,,2,,,,,2,,1,2,2,2,2,2,2,2,2,2,2,5000,100,2,,,0,2,,,,0
904116206,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,7,7,7,7,3,1,7,7,7,2,7,1,1,1,1,1,1,14,0,,0,,0,,0,,0,,0,,0,,0,,1,11,1,11,1,8,1,8,1,8,1,8,0,,1,8,0,,1,8,1,8,1,8,1,8,1,8,0,,1,8,0,,1,8,1,8,0,,1,1,,,,,,,0,30,,,3,,,,1,,1,2,2,2,2,2,2,2,2,2,2,2500,0,2,,,0,2,,,,0
904307801,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,7,7,7,2,1,3,7,7,7,7,1,1,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,5,1,11,0,,1,7,1,15,1,11,0,,1,5,0,,1,5,1,96,1,13,1,6,1,8,1,66,1,11,0,,0,,0,,0,,2,,,,,,,2,0,5,,,3,,5,,1,,2,2,2,2,2,1,2,1,2,2,2,1200,0,1,2,3,0,1,3,,,0
904307802,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,2,2,3,1,1,0,3,3,2,7,1,1,1,1,1,1,13,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,0,,0,,1,14,1,13,0,,1,14,0,,1,14,1,14,1,14,1,14,1,15,0,,0,,1,14,1,15,0,,0,,1,1,2,,,,,,0,30,1,2,,,,,1,,1,2,2,2,2,1,2,2,2,2,2,3500,0,2,,,0,9,,,,0
904307803,1,0,0,0,0,1,2,1,1,1,1,1,1,2,,,,,,,,3,7,2,0,4,0,0,0,3,7,7,7,1,1,1,2,2,1,8,0,,0,,0,,0,,0,,0,,0,,0,,1,96,0,,0,,0,,1,5,1,5,1,13,1,91,0,,1,8,1,0,1,85,1,8,1,14,0,,1,10,0,,1,11,0,,1,13,2,,,,,,,,0,30,,,3,,,,1,,2,2,2,2,2,1,1,1,2,2,2,1800,1100,2,,,0,1,2,2,7,22
904307804,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,3,2,3,1,0,1,3,7,4,0,1,1,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,0,,3,16,0,,0,,1,10,0,,1,15,1,13,1,14,0,,1,13,0,,1,16,0,,0,,0,,2,15,2,,,,,,,2,0,30,1,,,,5,,1,,2,2,2,2,2,2,2,1,2,2,2,6000,1000,1,2,1,0,1,3,,,0
904307805,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,7,1,1,3,0,7,0,7,1,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,3,1,11,1,13,0,,1,6,1,6,1,6,1,15,0,,1,10,1,12,1,11,0,,0,,0,,0,,1,12,0,,0,,1,14,1,1,,,,,,,1,30,,,3,,5,,2,,1,2,1,2,2,1,2,2,2,2,2,4884,1000,2,,,0,1,3,,,0
904307806,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,6,0,1,2,0,0,7,7,7,7,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,0,,1,8,0,,0,,1,8,0,,0,,1,11,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,15,,,,,5,,,,2,2,2,2,2,1,2,1,2,2,2,2500,300,1,1,2,0,1,3,,,0
904341901,1,0,0,0,0,2,2,1,1,1,1,1,1,2,,,,,,,,7,4,3,7,3,2,1,2,3,7,7,7,1,1,1,1,2,0,,0,,0,,0,,1,16,0,,0,,0,,0,,1,14,0,,0,,0,,1,13,1,10,0,,1,6,0,,0,,1,11,1,11,1,14,1,10,0,,0,,0,,0,,0,,0,,1,1,,,,,,,0,30,,,,4,,,,,2,2,2,2,2,1,1,1,2,2,2,3698,250,2,,,0,2,,,,0
904341904,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,3,7,5,1,0,5,7,6,7,7,1,2,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,1,8,1,15,0,,0,,1,14,0,,0,,1,8,1,9,1,13,1,14,0,,0,,0,,1,6,0,,0,,1,1,,,,,,2,0,30,,,,,5,,,,2,2,2,2,2,1,1,1,2,2,2,3600,4160,2,,,0,2,,,,0
904341905,1,0,0,0,0,1,2,2,2,2,2,2,2,2,,,,,,,,7,2,2,7,5,2,1,4,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,1,15,0,,0,,1,9,0,,1,1,1,7,1,7,1,11,1,14,0,,1,15,0,,0,,0,,0,,1,1,,,,,,2,0,20,,,3,,,,1,,2,2,2,2,2,1,2,2,2,2,2,2400,700,2,,,0,2,,,,0
904341906,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,5,2,3,5,0,2,0,0,5,1,6,6,1,2,1,2,2,1,14,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,0,,2,12,1,9,0,,1,6,0,,1,10,1,8,1,11,1,1,1,6,0,,0,,0,,0,,0,,0,,1,,,,,,6,,0,30,1,,3,,,,1,,2,2,2,1,2,1,2,2,2,2,2,3000,200,2,,,0,2,,,,0
904405701,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,7,1,6,7,7,7,7,7,1,1,1,1,1,3,14,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,3,3,1,10,0,,0,,1,5,1,3,1,10,1,12,1,11,1,9,1,10,0,,0,,0,,3,14,2,14,0,,1,1,,,,,,,0,45,,2,3,,,,2,,1,1,2,2,2,2,1,2,2,2,2,14150,0,2,,,0,2,,,,0
904405702,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,4,7,7,3,1,4,7,7,7,7,1,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,2,13,0,,3,13,1,13,0,,1,11,1,14,1,13,1,14,1,96,1,9,1,13,0,,2,11,1,11,1,11,0,,0,,1,1,,,,,,,0,10,,,,4,,,,,2,2,2,2,2,2,2,1,2,2,2,3700,400,2,,,0,2,,,,0
917446001,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,5,7,3,5,1,0,2,7,7,7,1,1,1,1,1,1,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,14,0,,0,,1,14,1,15,0,,1,15,0,,1,15,1,14,1,10,1,9,1,14,0,,0,,0,,2,15,1,13,1,15,1,,2,,4,,,,0,10,1,,3,,,,2,,1,2,2,2,2,1,2,2,2,2,2,8000,500,2,,,0,2,,,,0
917446002,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,2,4,5,5,4,4,0,0,7,7,3,2,1,1,1,1,1,1,15,0,,0,,0,,1,13,0,,0,,0,,0,,0,,1,0,0,,1,7,1,9,1,10,0,,1,8,1,9,1,10,1,11,1,12,1,12,1,13,0,,0,,0,,1,14,1,14,1,13,2,,,,,,,,0,40,,,3,,5,,1,,1,1,2,2,2,1,2,2,2,2,2,4000,0,2,,,0,2,,,,0
917446003,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,7,7,7,7,7,7,0,7,7,7,7,1,1,1,1,1,0,,1,15,0,,0,,0,,0,,0,,0,,0,,1,13,0,,0,,0,,1,14,1,13,0,,1,12,0,,1,14,1,13,1,10,1,11,1,13,0,,0,,1,10,2,14,0,,0,,1,,,,4,,,,0,15,1,,3,,,,2,,1,1,2,2,2,2,2,2,2,2,2,5500,100,2,,,0,2,,,,0
917446004,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,4,7,3,3,1,7,0,7,7,7,7,5,1,1,1,2,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,1,3,1,14,1,14,0,,1,15,0,,1,13,1,14,1,13,1,14,1,13,0,,0,,0,,1,15,0,,1,14,2,,,,,,,,0,20,,2,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,2500,650,2,,,0,2,,,,0
