folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
3060219803,1,3,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,960,135,2,0,0,0,0,0,0,0,0,0,,0,,2,4,250,2410,0,700,61.47,592.62,0,172.13,481.96,0
3060219804,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,950,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1580,0,380,0,388.52,0,93.44,295.08,0
3060219805,1,1,1,4,1,,2,,,,,,,,,6,4,3,1,0,0,0,2,1,1,2,2,0,0,4500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,10300,5800,0,3500,2532.78,1426.22,0,860.65,3098.36,0
3060219805,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1020,75,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1935,0,480,0,475.81,0,118.03,357.78,0
3060219806,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2330,270,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,3375,0,800,0,829.91,0,196.72,633.19,0
3060219907,1,1,1,4,1,,2,,,,,,,,,5,3,3,0,3,3,0,0,0,0,0,0,0,200,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,297,6357,0,2460,72.63,1554.7,0,601.63,1025.7,0
2161198211,1,2,2,5,1,1,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,1880,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,720,1340,0,760,179,333.14,0,188.95,323.2,0
2161198212,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,310,275,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,250,0,80,0,62.15,0,19.88,42.26,0
2161198214,1,1,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,500,2,0,0,0,0,0,0,0,0,5300,5,0,,2,4,0,3780,0,1900,0,939.77,0,472.37,467.4,0
2161198214,1,2,1,5,1,1,1,,,,,,,,8,,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,325,0,150,0,80.8,0,37.29,43.5,0
2161198301,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,850,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,800,0,0,0,195.65,0,0,195.65,0
2161198303,1,1,1,4,1,,2,,,,,,,,,1,2,1,1,1,1,0,1,0,1,0,0,0,1080,1400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3400,3036,0,760,831.52,742.49,0,185.86,1388.15,0
2161198303,1,1,1,5,1,1,2,,,,,,,,,1,1,0,1,0,0,0,1,0,1,0,0,0,1100,450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,3640,0,0,0,890.21,0,0,890.21,0
2161198304,1,1,1,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,4379,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3675,7923,0,2595,898.77,1937.69,0,634.64,2201.82,0
2161198304,1,2,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,3600,2055,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1500,850,0,1230,366.84,207.88,0,300.81,273.91,0
2161198305,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,120,7000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,7000,1480,0,1250,1711.95,361.95,0,305.7,1768.2,0
2161198305,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,760,300,2,0,0,0,0,0,0,0,0,0,,0,,2,4,720,1380,0,0,176.08,337.49,0,0,513.58,0
2161198515,1,1,1,4,1,,2,,,,,,,,,7,2,1,1,0,0,0,2,1,1,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,720,6240,0,825,176.08,1526.08,0,201.76,1500.4,0
2161198515,1,2,2,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,420,750,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,500,0,0,0,122.28,0,0,122.28,0
2161198516,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5063,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1800,3270,0,390,440.21,799.72,0,95.38,1144.56,0
2161198518,1,1,1,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,50,0,0,0,12.22,0,12.22
2161198519,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,500,0,0,0,122.28,0,0,0,122.28,0
2161220602,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1965,276,2,0,0,0,0,0,0,0,0,0,,0,,2,4,120,2160,0,5000,29.5,531.14,0,1229.5,0,668.85
2161220605,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,800,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,100,2236,0,1080,24.59,549.83,0,265.57,308.85,0
2161280002,1,1,1,4,1,,2,,,,,,,,,6,3,3,0,3,3,0,0,0,0,0,0,0,3500,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1200,2500,0,6040,293.47,611.41,0,1477.17,0,572.28
2161280002,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,2,0,0,0,0,0,0,0,0,0,,0,,2,4,13750,300,0,6400,3362.77,73.36,0,1565.21,1870.92,0
2161280004,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,35000,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,17000,0,0,27200,4157.6,0,0,6652.17,0,2494.56
2161280006,1,1,2,4,1,,2,,,,,,,,,6,8,8,0,8,8,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,14280,120,0,12800,3492.39,29.34,0,3130.43,391.3,0
2161280006,1,1,2,5,1,2,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,19000,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,9600,1500,0,3400,2347.82,366.84,0,831.52,1883.15,0
2161280211,1,1,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,8000,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,800,0,0,0,198.89,0,198.89
2161280212,1,1,2,4,1,,1,,,,4,,,,,,5,5,0,5,5,0,0,0,0,0,0,0,0,12000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,26000,0,0,17700,6464.08,0,0,4400.55,2063.53,0
2161280315,1,1,2,4,1,,2,,,,,,,,,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8600,120,0,4970,2103.26,29.34,0,1215.48,917.11,0
2161280423,1,1,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1820,20,2,0,0,0,0,0,0,0,0,0,,0,,2,4,11200,1140,0,3200,2739.13,278.8,0,782.6,2235.32,0
2161280424,1,1,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1150,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,790,0,4580,0,193.2,0,1120.1,0,926.9
2161346506,1,2,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4000,0,4000,0,978.26,0,978.26,0,0
2161346506,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1200,0,0,0,293.47,0,293.47
2161346607,1,1,1,4,1,,2,,,,,,,,,6,3,2,1,0,0,0,3,2,1,0,0,0,0,6000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,30000,200,0,35600,7377.04,49.18,0,8754.09,0,1327.86
2161346607,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,560,60,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,610,0,500,0,149.99,0,122.95,27.04,0
2161346610,1,1,2,4,1,,2,,,,,,,,,1,5,2,3,1,1,0,3,1,2,1,0,1,0,3800,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3000,1020,0,6500,737.7,250.81,0,1598.36,0,609.83
2161346610,1,1,2,5,1,2,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,2400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1200,0,0,0,295.08,0,295.08
2161346612,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,5000,450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,720,0,0,7680,177.04,0,0,1888.52,0,1711.47
2161346713,1,2,1,4,1,,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,10500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1750,0,11920,0,430.32,0,2931.14,0,2500.81
2161346713,1,2,1,5,1,2,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,36000,36000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,15000,0,0,7286,3688.52,0,0,1791.63,1896.88,0
2161346714,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4450,2210,0,1500,1094.26,543.44,0,368.85,1268.85,0
2161346715,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,7000,440,0,0,1721.31,108.19,0,0,1829.5,0
2161346715,1,1,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,300,130,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,530,0,3360,0,130.32,0,826.22,0,695.9
2161346716,1,1,2,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,2,0,0,0,0,0,0,0,0,0,,0,,2,4,5450,700,0,4890,1340.16,172.13,0,1202.45,309.83,0
2161346718,1,2,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7800,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1596,0,0,0,392.45,0,392.45
2161346819,1,1,1,4,1,,2,,,,,,,,,1,5,2,3,0,0,0,3,1,2,2,1,1,0,1000,2,0,0,0,0,0,0,0,0,1500,8,0,,2,4,10000,5740,0,4450,2459.01,1411.47,0,1094.26,2776.22,0
2161346819,1,1,1,5,1,1,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,700,336,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,280,0,0,0,68.85,0,0,68.85,0
2161346819,1,4,2,5,1,2,2,,,,,,,,,1,2,1,1,0,0,0,2,1,1,0,0,0,0,11200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,18200,0,0,11850,4475.4,0,0,2913.93,1561.47,0
2161346820,1,1,2,5,1,1,2,,,,,,,,,2,1,0,1,0,0,0,1,0,1,0,0,0,26800,26300,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8360,338,0,16300,2055.73,83.11,0,4008.19,0,1869.34
2161346822,1,2,2,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,800,280,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,960,0,0,0,236.06,0,236.06
2161346823,1,1,2,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,450,240,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,690,0,0,0,169.67,0,169.67
2161346824,1,2,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,800,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,2280,0,0,0,560.65,0,560.65
2402761703,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,2,0,0,0,0,0,0,0,0,1500,10,0,,2,4,0,0,0,13000,0,0,0,3196.72,0,3196.72
2402761703,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,260000,56000,2,0,0,0,0,0,0,0,0,1500,10,0,,2,4,158096,3024,0,57750,38876.06,743.6,0,14200.81,25418.85,0
2403243713,1,1,2,7,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2450000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,500,0,0,0,122.95,0,122.95
2403276417,1,3,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,10000,5000,1,0,0,0,0,0,0,12000,0,0,,0,,2,4,10000,0,0,30120,2445.65,0,0,7366.3,0,4920.65
2403438213,1,1,1,6,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,5100,0,0,3020,1267.95,0,0,750.82,517.12,0
2403438213,1,1,2,4,1,,2,,,,,,,,,6,5,5,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2700,7,0,,2,4,8844,40,0,1800,2198.78,9.94,0,447.51,1761.21,0
2403438604,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3000,300,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,600,0,0,0,147.54,0,0,147.54,0
2403578409,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,2,0,0,0,0,0,0,0,0,1300,6,0,,2,3,0,1860,0,2100,0,454.89,0,513.58,0,58.69
2403578409,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,3,0,0,0,0,0,0,0,0,0,0
2403773309,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,1,0,0,0,4800,0,0,0,0,0,,0,,2,4,0,0,0,1924,0,0,0,470.54,0,470.54
2403773821,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,32000,1500,0,92000,7868.85,368.85,0,22622.95,0,14385.24
2403803003,1,2,1,4,1,,2,,,,,,,,,6,3,3,0,3,3,0,0,0,0,0,0,0,0,50000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,83000,0,0,0,20298.91,0,20298.91
2403803415,1,1,1,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1900,1,0,0,0,0,0,0,200,0,0,,0,,2,4,700,85,0,1780,171.19,20.78,0,435.32,0,243.34
2403803415,1,1,1,5,1,1,2,,,,,,,,,1,2,1,1,0,0,0,1,0,1,1,1,0,0,5298,2,0,0,0,0,0,0,0,0,0,,0,,2,4,200,2052,0,0,48.91,501.84,0,0,550.76,0
2403803417,1,1,1,4,1,,1,,,,,5,,,,,5,5,0,4,4,0,0,0,0,1,1,0,0,10000,1,0,0,0,0,0,0,25000,0,0,,0,,2,4,0,0,0,27644,0,0,0,6760.76,0,6760.76
2403803417,1,1,1,5,1,2,1,,,,,5,,,,,1,1,0,0,0,0,0,0,0,1,1,0,841000,150000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,216000,150000,0,24160,52826.08,36684.78,0,5908.69,83602.17,0
2403803623,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,2800,30000,2,0,0,0,0,0,0,0,0,7000,6,0,,2,4,0,1500,0,11200,0,368.85,0,2754.09,0,2385.24
2403974209,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,50400,0,0,19200,12530.38,0,0,4773.48,7756.9,0
2403974314,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1364,0,2700,0,333.58,0,660.32,0,326.73
2403974316,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,100,240,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,5040,0,2190,0,1232.6,0,535.59,697.01,0
2403974317,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,660,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,675,0,1632,0,165.08,0,399.13,0,234.04
2403974721,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,100,0,260,0,24.59,0,63.93,0,39.34
2403974904,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,16000,1,0,0,0,1200,0,0,0,0,0,,0,,2,4,19000,0,0,7350,4646.73,0,0,1797.55,2849.18,0
2403974904,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,43200,0,0,1500,10565.21,0,0,366.84,10198.36,0
2404049007,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,15000,0,0,0,3668.47,0,0,0,3668.47,0
2404049008,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,8000,100000,2,0,0,0,0,0,0,0,0,4830,6,0,,2,4,16700,1600,0,61000,4084.23,391.3,0,14918.47,0,10442.93
2404049010,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,150000,2,0,0,0,0,0,0,0,0,7000,5,0,,2,4,626100,900,0,393000,153122.28,220.1,0,96114.13,57228.26,0
2404049420,1,1,2,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,750,0,0,0,183.42,0,0,0,183.42,0
2404049802,1,1,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0,0,0,0,0,0,0,64000,2,0,0,0,0,0,0,0,0,2850,7,0,,2,4,44800,1600,0,96300,11016.39,393.44,0,23680.32,0,12270.49
2404049803,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,0,0,0,1,1,0,0,100000,2,0,0,0,0,0,0,0,0,5500,5,0,,2,4,72000,0,0,122000,17704.91,0,0,29999.99,0,12295.08
2404049804,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,2,0,0,0,0,0,0,0,0,8600,6,0,,2,4,0,0,0,54000,0,0,0,13278.68,0,13278.68
2404049805,1,1,1,4,1,,2,,,,,,,,,6,8,8,0,8,8,0,0,0,0,0,0,0,0,125000,2,0,0,0,0,0,0,0,0,7700,5,0,,2,4,207000,3000,0,215200,50901.63,737.7,0,52918.03,0,1278.68
2404062213,1,1,2,4,2,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4500,7,0,,2,4,0,0,0,0,0,0,0,0,0,0
2404062218,1,1,2,4,1,,2,,,,,,,,,2,5,5,0,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,6300,700,0,1100,1566.29,174.03,0,273.48,1466.85,0
2404062320,1,1,2,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,2,2,0,0,0,0,0,40000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,20000,800,0,5000,4891.3,195.65,0,1222.82,3864.13,0
2404062601,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,4050,6,0,,2,4,40000,0,0,2420,9836.06,0,0,595.08,9240.98,0
2404062910,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1000,2000,0,160,244.56,489.13,0,39.13,694.56,0
2404062912,1,1,1,4,1,,1,,,,,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200000,0,0,0,0,0,0,0,0,,0,,2,4,34000,7000,0,100000,8315.21,1711.95,0,24456.52,0,14429.34
2404189222,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,750,2,0,0,0,0,0,0,0,0,0,,0,,2,4,750,500,0,0,186.46,124.3,0,0,310.77,0
2404249302,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,100000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,210300,0,0,147200,51432.06,0,0,35999.99,15432.06,0
2404249304,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,10000,300000,1,0,0,0,0,0,0,200000,0,0,,0,,2,4,207000,450,0,59150,50624.99,110.05,0,14466.03,36269.02,0
2404249306,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,243600,0,0,38000,59576.08,0,0,9293.47,50282.6,0
2404249709,1,2,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,25000,0,0,10350,6147.54,0,0,2545.08,3602.45,0
2460022808,1,1,1,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4000,2,0,0,0,0,0,0,0,0,2000,7,0,,2,3,119364,600,0,32960,29351.8,147.54,0,8104.91,21394.42,0
2460074920,1,1,2,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,50000,15000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,74000,0,0,8200,18097.82,0,0,2005.43,16092.39,0
2460115502,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,2,0,0,0,0,0,0,0,0,5000,5,0,,2,4,9100,8300,0,8800,2225.54,2029.89,0,2152.17,2103.26,0
2460115607,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,2,0,0,0,0,0,0,0,0,6480,4,0,,2,4,22200,5700,0,10400,5459.01,1401.63,0,2557.37,4303.27,0
2460115608,1,1,2,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,0,4000,2,0,0,0,0,0,0,0,0,5700,7,0,,2,4,0,0,0,600,0,0,0,147.54,0,147.54
2460115612,1,1,1,4,2,1,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,11000,2,0,0,0,0,0,0,0,0,5000,5,0,,2,4,0,0,0,2500,0,0,0,614.75,0,614.75
2760648411,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2000,1900,2,0,0,0,0,0,0,0,0,2528,10,0,,2,4,0,5750,0,1250,0,1406.24,0,305.7,1100.54,0
2760652501,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,300,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1480,0,1400,0,361.95,0,342.39,19.56,0
2760652502,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,450,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,5110,0,1705,0,1249.72,0,416.98,832.74,0
2760652503,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,900,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2300,0,3000,0,562.49,0,733.69,0,171.19
2760652609,1,1,1,5,1,1,2,,,,,,,,,1,1,0,1,1,0,1,0,0,0,0,0,0,2350,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3424,2200,0,1500,841.96,540.98,0,368.85,1014.09,0
2760652713,1,1,1,5,1,2,1,,2,,4,5,,,8,,4,4,0,4,4,0,0,0,0,0,0,0,2689200,482500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3975500,29950,39000,2006485,977581.96,7364.75,9590.16,493397.95,501138.93,0
2760652819,1,2,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,40000,20000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,90750,5250,0,10000,22315.57,1290.98,0,2459.01,21147.54,0
2760801001,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,2,0,0,0,0,0,0,0,0,3500,12,0,,2,4,10000,0,0,7000,2445.65,0,0,1711.95,733.69,0
2760801001,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1880,400,1,0,0,0,0,0,400,0,0,0,,0,,2,4,0,3155,120,1280,0,771.6,29.34,313.04,487.9,0
2760801001,1,2,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1888,0,85,0,461.73,0,20.78,440.95,0
2760801003,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2620,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1625,80,250,0,397.41,19.56,61.14,355.84,0
2760801004,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2510,450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4830,2400,0,2350,1181.24,586.95,0,574.72,1193.47,0
2760801212,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,7440,0,600,0,1849.72,0,149.17,1700.55,0
2760801212,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3040,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,240,840,0,970,59.66,208.83,0,241.16,27.34,0
