folioviv,foliohog,clave,gasto,pago_mp,gasto_tri
803391206,1,TB07,419,0,1216.45
804806405,1,TB03,201,0,583.54
804814501,1,TB13,280000,2900,136956.52
804814501,1,TB14,15000,800,7336.95
804814501,1,TB01,600,0,1741.93
805221004,1,TB08,1220,0,1193.47
805249606,1,TB13,11000,11000,5409.83
805295304,1,TB08,1030,1030,1007.6
805372401,1,TB05,6480,0,18812.9
805372401,1,TR04,10980,0,31877.41
805372401,1,TR09,4590,4590,4490.21
805437702,1,TB13,6000,500,2950.81
805437703,1,TB05,200,0,600
805437703,1,TB11,3798,633,1867.86
805461603,1,TB01,600,0,1800
805521602,1,TR01,300,0,900
805521602,1,TB01,800,0,2400
805545901,1,TB01,2400,0,6967.74
805573303,1,TB01,1200,0,3483.87
805573303,1,TB03,328,0,952.25
805606804,1,TB08,13300,13300,13010.86
805958902,1,TB01,6000,0,17419.35
806184204,1,TB08,460,240,449.99
806184204,1,TB11,600,300,298.34
806184204,1,TB01,476,0,1381.93
806273703,1,TB13,3000,0,1475.4
806621503,1,TB01,500,0,1451.61
807004706,1,TR12,460,0,226.22
807004706,1,TB08,3940,1000,3854.34
807004706,1,TR04,100,0,300
807004706,1,TB04,650,0,1950
807285703,1,TB09,1200,0,1173.91
807285703,1,TB08,5200,0,5086.95
807360301,1,TB01,500,0,1451.61
807360303,1,TB12,6000,6000,2934.78
807360303,1,TB11,16000,1200,7826.08
807360303,1,TB13,14000,14000,6847.82
807360304,1,TB02,948,0,2752.25
807360304,1,TB01,500,0,1451.61
807360304,1,TB05,900,0,2612.9
807360304,1,TB10,3840,3840,3756.52
807360304,1,TB04,150,0,435.48
807360304,1,TB03,169,0,490.64
807384806,1,TB08,2580,600,2523.91
807414204,1,TB08,7832,7832,7661.73
807414204,1,TB02,140,0,406.45
807414204,1,TB03,245,0,711.29
807625703,1,TB01,4000,0,12000
807625705,1,TB01,400,0,1200
807627801,1,TB01,400,0,1200
807628004,1,TR08,600,600,586.95
807827304,1,TB01,150,0,435.48
808096312,1,TB01,1500,0,4354.83
808096312,1,TR01,250,0,725.8
808265724,1,TB04,3700,0,11100
808265724,1,TB12,3000,3000,1475.4
860063402,1,TB08,6716,6716,6569.99
860063402,1,TB07,929,0,2697.09
860063402,1,TB03,90,0,261.29
860063402,1,TB02,248,0,719.99
860063402,1,TB01,1300,0,3774.19
860063402,1,TB14,5400,900,2641.3
860304905,1,TR01,200,0,580.64
860304905,1,TB11,4600,0,2249.99
860304905,1,TB07,1030,0,2990.32
860304905,1,TB05,1500,0,4354.83
860304905,1,TB03,325,0,943.54
860304905,1,TB01,9200,0,26709.67
860304905,1,TB02,885,0,2569.35
860309201,1,TB13,16000,2666,7955.8
860309201,1,TB14,20000,3333,9944.75
860309919,1,TB08,10425,10425,10198.36
860309919,1,TB09,160,160,156.52
860309919,1,TB11,2880,0,1408.69
860309919,1,TB13,7700,1800,3766.3
860309919,1,TB05,1050,0,3048.38
860309919,1,TB01,3500,0,10161.29
860309919,1,TB10,1000,1000,978.26
900235601,1,TB08,280,100,273.91
900235601,1,TB03,104,0,312
900235603,1,TB08,1471,569,1439.02
900237503,1,TB07,599,0,1739.03
900237503,1,TB14,4800,800,2347.82
900332004,1,TB10,3000,1000,2934.78
900332004,1,TB04,520,0,1509.67
900332004,1,TB08,2480,2300,2426.08
900400403,1,TB01,5000,0,14516.12
900416201,1,TB08,1440,480,1408.69
900416201,1,TB13,22800,3800,11337.01
900416202,1,TB10,3710,3710,3629.34
900416202,1,TB14,700,700,348.06
900416202,1,TB15,1000,1000,497.23
900416202,1,TB01,1500,0,4354.83
900416202,1,TB08,790,790,772.82
900416204,1,TB01,1500,0,4354.83
900416204,1,TR01,900,0,2612.9
900423802,1,TB11,10000,10000,4918.03
900423802,1,TB08,2190,2190,2142.39
900423802,1,TB14,5000,0,2459.01
900423805,1,TB03,800,0,2400
900423805,1,TB08,8500,3850,8315.21
900423805,1,TB01,4000,0,12000
900771704,1,TB01,4000,0,12000
900771704,1,TB10,3000,0,2934.78
900771704,1,TB13,9000,0,4426.22
900771704,1,TB08,2480,2480,2426.08
900771704,1,TB09,2300,2300,2249.99
900821302,1,TB15,6200,1200,3032.6
900821305,1,TB08,7680,4730,7513.04
900821305,1,TB15,48000,8000,23478.26
900911501,1,TB12,2200,2200,1076.08
900911501,1,TB08,1000,1000,978.26
900911501,1,TB13,19200,3200,9391.3
900911505,1,TB14,7000,7000,3423.91
900911505,1,TB08,1370,1370,1340.21
900911505,1,TB05,5000,0,14516.12
900911505,1,TB03,1320,0,3832.25
901021002,1,TB08,12470,7530,12198.91
901021002,1,TB07,2700,0,7838.7
901021002,1,TB03,5197,0,15088.06
901021002,1,TB02,1119,0,3248.7
901021003,1,TB01,5000,0,14516.12
901021003,1,TB07,400,0,1161.29
901021003,1,TB08,6140,0,6006.52
901021003,1,TB09,1299,1299,1270.76
901021003,1,TB14,24800,0,12130.43
901021003,1,TB03,1450,0,4209.67
901021004,1,TB14,13000,2000,6358.69
901021004,1,TB07,700,0,2032.25
901021006,1,TB07,2090,0,6067.74
901021006,1,TB08,8500,6020,8315.21
901021006,1,TB03,5159,0,14977.74
901021006,1,TB12,23199,0,11347.33
901021006,1,TB13,55800,9300,27293.47
901021006,1,TB14,53000,9000,25923.91
901021006,1,TB09,2798,2798,2737.17
901040401,1,TB09,149,149,145.76
901040401,1,TB14,30000,0,14673.91
901040401,1,TB08,2789,2789,2728.36
901040401,1,TB03,965,0,2801.61
901040401,1,TB02,524,0,1521.29
901040401,1,TB01,4000,0,11612.9
901142204,1,TB02,1400,0,4064.51
901142204,1,TB03,1400,0,4064.51
901142204,1,TB08,1400,1400,1369.56
901323902,1,TB13,5000,5000,2445.65
901323902,1,TB06,2000,0,5806.45
901323902,1,TB01,3000,0,8709.67
901323906,1,TB03,404,0,1172.9
901323906,1,TB02,653,0,1895.8
901323906,1,TB01,7000,0,20322.58
901323906,1,TB04,1800,0,5225.8
901323906,1,TB05,1300,0,3774.19
901323906,1,TB08,6000,6000,5869.56
901323906,1,TB14,50000,50000,24456.52
901323906,1,TR01,1000,0,2903.22
901423302,1,TB11,6800,0,3326.08
901423302,1,TB14,3600,600,1760.86
901491506,1,TB03,1069,0,3103.54
901491506,1,TB11,600,0,293.47
901491506,1,TB08,1400,1400,1369.56
901491506,1,TB07,690,0,2003.22
901491506,1,TB02,446,0,1294.83
901861202,1,TR08,800,0,782.6
901961902,1,TB14,2080,2080,1017.39
901961902,1,TB13,1000,1000,489.13
901961905,1,TB03,315,0,914.51
901961905,1,TB02,178,0,516.77
901961905,1,TB01,12000,0,34838.7
901961905,1,TB13,18540,270,9068.47
901961905,1,TB08,3698,2899,3617.6
901961905,1,TB10,2210,2210,2161.95
901961905,1,TB11,7000,7000,3423.91
902508502,1,TB06,1300,0,3774.19
902508503,1,TB03,480,0,1393.54
902508503,1,TB14,2000,2000,978.26
902508503,1,TB01,2500,0,7258.06
902508503,1,TB13,2500,2500,1222.82
902508504,1,TB04,4000,0,11612.9
902508504,1,TB01,4000,0,11612.9
902508505,1,TB08,800,0,782.6
902508506,1,TB02,98,0,284.51
902508506,1,TB13,600,100,293.47
902629001,1,TB03,419,0,1216.45
902629001,1,TB01,832,0,2415.48
902629001,1,TB02,129,0,374.51
902660403,1,TB01,5000,0,14516.12
902818705,1,TB08,800,0,782.6
903136404,1,TB13,2500,2500,1222.82
903136404,1,TB05,2500,0,7258.06
903136404,1,TB04,7000,0,20322.58
903136406,1,TB08,6000,0,5869.56
903136406,1,TR04,100,0,290.32
903136406,1,TB07,1000,0,2903.22
903136406,1,TB05,1200,0,3483.87
903136406,1,TB04,300,0,870.96
903416805,1,TB03,700,0,2100
903416805,1,TB02,1500,0,4500
903416805,1,TB09,500,200,489.13
903416805,1,TB08,1500,800,1467.39
903621901,1,TB11,7000,0,3423.91
903717302,1,TB10,9600,3200,9391.3
903717302,1,TB08,1500,900,1467.39
903717302,1,TB07,1200,0,3483.87
903717302,1,TB04,110,0,319.35
903717302,1,TB06,883,0,2563.54
903717302,1,TB01,1000,0,2903.22
903717302,1,TB02,3000,0,8709.67
903717302,1,TB03,1000,0,2903.22
903717304,1,TB01,1800,0,5225.8
903717304,1,TB05,1400,0,4064.51
903717304,1,TB07,1900,0,5516.12
903717304,1,TB10,7000,2500,6847.82
903717304,1,TB13,140,0,68.47
903717304,1,TR01,500,0,1451.61
903717306,1,TB08,3500,2500,3423.91
903717306,1,TB07,400,0,1161.29
903717306,1,TB04,400,0,1161.29
903776605,1,TB08,1910,0,1868.47
903884502,1,TB09,580,0,567.39
903884502,1,TB14,2500,2500,1222.82
903884502,1,TR08,350,350,342.39
903884502,1,TB07,1500,0,4354.83
903884502,1,TB04,600,0,1741.93
903884502,1,TB01,300,0,870.96
903945403,1,TB08,4000,2400,3913.04
904116202,1,TB02,1000,0,2903.22
904116202,1,TB11,1000,1000,497.23
904116202,1,TB08,1700,1700,1663.04
904116202,1,TB03,500,0,1451.61
904116202,1,TB07,1300,0,3774.19
904116203,1,TB13,10500,3500,5220.99
904405701,1,TB08,11550,350,11298.91
904405701,1,TB13,16800,0,8262.29
904405701,1,TB04,2000,0,6000
904405701,1,TB03,750,0,2250
904405704,1,TB04,10400,0,31200
904405705,1,TR01,500,0,1500
904405705,1,TB11,1200,1200,590.16
904405705,1,TB10,600,300,586.95
904405705,1,TB08,5763,938,5637.71
904405705,1,TB04,120,0,360
904405705,1,TB01,1500,0,4500
904405705,1,TB05,2000,0,6000
904540603,1,TB05,500,0,1500
904540603,1,TB08,1050,350,1027.17
904540605,1,TB12,7000,0,3442.62
904770502,1,TR01,2000,0,5806.45
904770502,1,TB11,12000,0,5869.56
904770502,1,TB01,1500,0,4354.83
905871801,1,TB08,2050,870,2005.43
906047903,1,TB02,44,0,127.74
906047903,1,TB03,40,0,116.12
906047903,1,TB07,400,0,1161.29
906047903,1,TB08,5650,1800,5527.17
906047903,1,TR08,850,850,831.52
906047903,1,TB11,700,700,342.39
906047903,1,TB12,17000,0,8315.21
906047903,1,TB13,2000,0,978.26
906047903,1,TB15,8000,4000,3913.04
906047903,1,TB10,5850,1950,5722.82
906050701,1,TB03,1201,0,3603
906050701,1,TB02,330,0,990
906050702,1,TB08,3590,0,3511.95
906050703,1,TB14,14400,12600,7081.96
906050703,1,TB03,2860,0,8580
906050703,1,TB05,900,0,2700
906050703,1,TB07,900,0,2700
906050703,1,TB02,850,0,2550
906050703,1,TB13,3000,0,1475.4
906050705,1,TB08,1115,0,1090.76
906050705,1,TB02,445,0,1335
906050705,1,TB03,494,0,1482
906079302,1,TB08,5110,2800,4998.91
906095603,1,TB08,3500,0,3423.91
906095604,1,TB08,1896,300,1854.78
906095605,1,TB08,3857,950,3773.15
906102501,1,TB08,2096,908,2050.43
906102501,1,TB13,1800,0,880.43
906135001,1,TB12,900,600,440.21
906135001,1,TB08,800,800,782.6
906135001,1,TB01,600,0,1741.93
906135001,1,TR01,300,0,870.96
906135002,1,TB01,2000,0,5806.45
906135002,1,TB03,1200,0,3483.87
906135002,1,TB08,1330,0,1301.08
906192402,1,TB03,310,0,899.99
906192402,1,TB01,800,0,2322.58
906192402,1,TB02,139,0,403.54
906192404,2,TB02,180,0,522.58
906192404,2,TB03,352,0,1021.93
906192406,1,TB01,1500,0,4354.83
906192406,1,TB02,350,0,1016.12
906192406,1,TB03,513,0,1489.35
906435803,1,TB01,2000,0,6000
906435803,1,TB08,7130,3660,6974.99
906435803,1,TB10,38000,23000,37173.91
906435803,1,TB04,600,0,1800
906435803,1,TB03,138,0,414
906435803,1,TB02,222,0,666
906435805,1,TB13,13200,2200,6491.8
906489703,1,TB10,245,245,239.67
906489703,1,TB12,1000,1000,491.8
906489703,1,TB02,214,0,642
906489703,1,TB03,325,0,975
906489704,1,TB02,291,0,873
906489704,1,TB03,277,0,831
906572302,1,TB08,1700,0,1663.04
906572303,1,TB04,109,0,316.45
906572303,1,TB03,1780,0,5167.74
906572304,1,TB03,90,0,261.29
906572304,1,TB02,416,0,1207.74
906572306,1,TB13,22000,0,10760.86
906636501,1,TB11,2600,0,1271.73
907297902,1,TR08,1710,1130,1672.82
907297902,1,TB07,1500,0,4354.83
907297902,1,TB03,2122,0,6160.64
907671602,2,TB03,235,0,705
907671602,2,TB02,150,0,450
907917001,1,TB07,600,0,1741.93
907917001,1,TB04,7000,0,20322.58
907917001,1,TB02,325,0,943.54
907917001,1,TB03,824,0,2392.25
908133706,1,TB02,588,0,1764
908133706,1,TB08,8190,8190,8011.95
908133706,1,TB05,2400,0,7200
908133706,1,TB04,1070,0,3210
908133706,1,TB03,990,0,2970
908171302,1,TR01,249,0,722.9
908171302,1,TB08,1500,1500,1467.39
908171302,1,TB06,3500,0,10161.29
908171302,1,TB04,18700,0,54290.32
908171303,1,TB08,580,580,567.39
908171303,1,TB03,213,0,618.38
908171303,1,TB02,343,0,995.8
908171303,1,TB10,180,180,176.08
908171305,1,TR01,200,0,580.64
908171305,1,TB08,1800,1800,1760.86
908171305,1,TB07,650,0,1887.09
908171305,1,TB01,120,0,348.38
908171306,1,TB01,120,0,348.38
908171306,1,TB03,983,0,2853.87
908171306,1,TB02,391,0,1135.16
908481502,1,TB07,150,0,435.48
908486002,1,TB08,1360,1360,1330.43
908729204,1,TB03,975,0,2830.64
908729204,1,TB02,550,0,1596.77
908729204,1,TB12,1000,1000,497.23
908729204,1,TB07,571,0,1657.74
908729205,1,TB08,1500,600,1467.39
908729205,1,TB04,1200,0,3483.87
910028402,1,TB04,1000,0,2903.22
910134202,1,TB02,321,0,931.93
910134202,1,TR08,1880,0,1839.13
910134202,1,TB12,6000,6000,2983.42
910134202,1,TB09,737,0,720.97
910134202,1,TB08,4199,2348,4107.71
910134202,1,TB05,19800,0,57483.87
910134202,1,TB03,696,0,2020.64
910134205,1,TB08,4403,0,4307.28
910134206,1,TB11,2900,0,1441.98
910134206,1,TB03,297,0,862.25
910134206,1,TB02,194,0,563.22
910147803,1,TB10,1500,1500,1467.39
910196701,1,TB08,6140,1920,6006.52
910308502,1,TB01,700,0,2032.25
910865501,1,TB01,1500,0,4354.83
910865501,1,TB02,405,0,1175.8
910865501,1,TB03,553,0,1605.48
910865501,1,TB04,16300,0,47322.58
910865501,1,TB05,2000,0,5806.45
910865501,1,TB07,400,0,1161.29
910865501,1,TB08,8000,0,7826.08
910865501,1,TB10,4200,0,4108.69
910993003,1,TB03,588,0,1707.09
910993003,1,TB02,399,0,1158.38
911007405,1,TB13,7500,5000,3668.47
911007405,1,TB01,5000,0,14516.12
911007405,1,TB11,13000,0,6358.69
911007405,1,TB08,2650,2300,2592.39
911007405,1,TB04,11000,0,31935.48
911007405,1,TB03,1530,0,4441.93
911007405,1,TB02,566,0,1643.22
911007406,1,TB03,537,0,1559.03
911007406,1,TB02,259,0,751.93
911007406,1,TB14,23000,0,11249.99
911007406,1,TB08,2000,0,1956.52
911007406,1,TB10,13975,0,13671.19
911007406,1,TB13,37000,0,18097.82
911167205,1,TR01,400,0,1161.29
911193802,1,TB03,169,0,507
911193802,1,TB02,161,0,483
911193802,1,TB01,1748,0,5244
911193802,1,TB04,470,0,1410
911193804,1,TB08,1000,1000,978.26
911193804,1,TB09,1000,1000,978.26
911506701,1,TB11,15000,0,7377.04
911506702,1,TB10,5700,0,5576.08
911506702,1,TB04,8800,0,26400
911506702,1,TB11,19200,0,9442.62
911506702,1,TB08,2500,900,2445.65
911619605,1,TB02,281,0,843
911619605,1,TB03,185,0,555
911619605,1,TB04,600,0,1800
911968402,1,TB07,1750,0,5080.64
911968402,1,TB05,2100,0,6096.77
911968402,1,TB04,3250,0,9435.48
911968402,1,TB03,859,0,2493.87
911968402,1,TB14,15400,900,7532.6
911968402,1,TB02,450,0,1306.45
911968403,1,TB10,12000,0,11739.13
911968403,1,TB04,5000,0,14516.12
911968403,1,TB11,7000,0,3423.91
911968405,1,TB14,12000,0,5869.56
911968405,1,TB13,12800,12800,6260.86
911968405,1,TB10,4200,1400,4108.69
911968405,1,TB07,2200,0,6387.09
912044204,1,TB08,2960,2960,2895.65
912044204,1,TB04,3600,0,10451.61
912044204,1,TB02,183,0,531.29
912044204,1,TB03,1274,0,3698.7
912044206,1,TB13,27000,4500,13425.41
912044206,1,TB12,16000,4000,7955.8
912044206,1,TB03,1100,0,3193.54
912088901,1,TB08,16000,0,15652.17
912088901,1,TB14,78000,13000,38152.17
912116704,1,TB03,351,0,1053
912116704,1,TB08,3000,3000,2934.78
912116704,1,TB01,6092,0,18276
912116704,1,TB02,271,0,813
912116704,1,TB04,10400,0,31200
912141301,1,TB03,1700,0,4935.48
912141301,1,TB04,1500,0,4354.83
912141301,1,TB07,450,0,1306.45
912145601,1,TB10,2000,2000,1956.52
912145601,1,TR03,500,0,1500
912145601,1,TR01,300,0,900
912145601,1,TB14,3450,3450,1696.72
912145601,1,TB08,2500,2500,2445.65
912145601,1,TB07,5400,0,16200
912145601,1,TB05,2100,0,6300
912145601,1,TB04,400,0,1200
912145601,1,TB03,1000,0,3000
912145601,1,TB02,200,0,600
912145601,1,TB01,5800,0,17400
912145602,1,TB04,1200,0,3600
912145602,1,TB02,5104,0,15312
912145602,1,TB03,330,0,990
912145602,1,TB01,5000,0,15000
912145602,1,TB05,2300,0,6900
912145602,1,TB07,1200,0,3600
912145602,1,TB14,3330,3330,1637.7
912145602,1,TB13,4000,4000,1967.21
912145602,1,TR01,2600,0,7800
912145602,1,TR10,30000,10000,29347.82
912145602,1,TB11,220,220,108.19
912145602,1,TB10,23000,23000,22499.99
912145602,1,TB08,4935,0,4827.71
912145604,1,TB13,13000,0,6393.44
912145604,1,TB07,1000,0,3000
912145604,1,TB08,300,0,293.47
912145604,1,TB09,1969,1969,1926.19
912262503,1,TB01,3000,0,8709.67
912314001,1,TB02,539,0,1564.83
912314001,1,TB01,952,0,2763.87
912314001,1,TB04,300,0,870.96
912314001,1,TB03,1183,0,3434.51
912314001,1,TB08,1500,1500,1467.39
912314001,1,TB10,12000,4000,11739.13
912628903,1,TB13,1150,0,562.49
912628903,1,TB11,2000,500,978.26
912628903,1,TB12,3000,500,1467.39
912816603,1,TB01,6000,0,18000
912816603,1,TB02,750,0,2250
912816603,1,TB03,1430,0,4290
912816603,1,TB04,14700,0,44100
912822502,1,TB01,1000,0,2903.22
912822502,1,TR01,665,0,1930.64
912822504,1,TB01,552,0,1602.58
912822504,1,TB02,207,0,600.96
912822504,1,TB03,247,0,717.09
913394202,1,TB01,2000,0,5806.45
913428804,1,TB12,5000,0,2459.01
913492304,1,TB08,135,135,132.06
913663601,1,TB08,3000,3000,2934.78
913663606,1,TB11,900,150,442.62
913887204,1,TB08,350,160,342.39
913887204,1,TB12,980,220,487.29
914060301,1,TB09,13000,13000,12717.39
914060301,1,TB11,9000,9000,4402.17
914060302,1,TB09,5200,5200,5086.95
914060303,1,TB03,370,0,1074.19
914060303,1,TB04,60,0,174.19
914060303,1,TB05,2700,0,7838.7
914060303,1,TB08,2478,721,2424.13
914060303,1,TR03,55,0,159.67
914060303,1,TB09,108,0,105.65
914060306,1,TB13,2500,0,1222.82
914060306,1,TB09,250,250,244.56
914060306,1,TB10,99,99,96.84
914154505,1,TB05,3000,0,8709.67
914154505,1,TB04,1400,0,4064.51
914154505,1,TB03,1010,0,2932.25
914154505,1,TR01,1900,0,5516.12
914154505,1,TB10,4740,4620,4636.95
914154505,1,TB09,1200,0,1173.91
914154505,1,TB01,13000,0,37741.93
914154505,1,TB02,525,0,1524.19
914154505,1,TB08,7660,0,7493.47
914316001,1,TB13,2500,2500,1222.82
914391201,1,TB01,2000,0,5806.45
914391201,1,TB07,390,0,1132.25
914391201,1,TB08,6500,6500,6358.69
914391204,1,TB12,800,0,397.79
914391206,1,TB04,1200,0,3483.87
914441803,1,TB13,1500,1500,737.7
914441806,1,TB09,900,900,880.43
914441806,1,TB07,400,0,1200
914692601,1,TB14,2250,375,1106.55
914692601,1,TB01,500,0,1500
914692601,1,TB08,4000,1000,3913.04
914692601,1,TB12,1000,500,491.8
914692602,1,TB13,16000,0,7868.85
914692602,1,TR08,500,0,489.13
914692602,1,TR03,500,0,1500
914692602,1,TB12,8000,0,3934.42
914692602,1,TB03,800,0,2400
914692602,1,TB08,3500,2500,3423.91
914838505,1,TB05,4000,0,11612.9
914838505,1,TB08,8000,3000,7826.08
914838505,1,TB01,500,0,1451.61
914838505,1,TB13,1600,1600,782.6
914879006,1,TR08,500,0,489.13
914879006,1,TB14,10000,0,4891.3
914879006,1,TB08,8000,4000,7826.08
914879006,1,TB05,3000,0,8709.67
914879006,1,TB04,200,0,580.64
914879006,1,TB03,1000,0,2903.22
914879006,1,TB01,1000,0,2903.22
914879006,1,TR01,500,0,1451.61
914902401,1,TB03,150,0,435.48
914902401,1,TB08,1000,500,978.26
914902406,1,TR01,150,0,435.48
914902406,1,TB11,800,0,391.3
914902406,1,TB08,9000,3000,8804.34
914902406,1,TB01,500,0,1451.61
915061801,1,TB08,15000,5000,14673.91
915061801,1,TB05,300,0,900
915061801,1,TB04,7000,0,21000
915061801,1,TB01,1000,0,3000
915061801,1,TR01,300,0,900
915061806,1,TR08,500,0,489.13
915061806,1,TR01,200,0,600
915061806,1,TB14,6000,1000,2950.81
915061806,1,TB12,600,300,295.08
915061806,1,TB08,9000,3000,8804.34
915061806,1,TB01,1000,0,3000
915061806,1,TB05,500,0,1500
915422303,1,TB08,1982,1982,1938.91
915422305,1,TB04,5000,0,14516.12
915422305,1,TB07,8199,0,23803.54
915422305,1,TB08,2100,0,2054.34
915422305,1,TB10,2800,2800,2739.13
915422305,1,TB02,478,0,1387.74
915422305,1,TB13,1000,0,489.13
915692203,1,TB13,2000,2000,994.47
915859301,1,TB12,900,900,440.21
915859301,1,TB08,400,400,391.3
915941603,1,TB08,1100,133,1076.08
916013505,1,TB11,10300,0,5038.04
916013505,1,TB04,3000,0,8709.67
916013505,1,TB05,2000,0,5806.45
916013505,1,TB03,1477,0,4288.06
916013505,1,TB02,253,0,734.51
916013505,1,TB01,3600,0,10451.61
916072005,1,TB02,297,0,862.25
916072005,1,TB03,337,0,978.38
916072005,1,TB08,550,550,538.04
916072005,1,TB13,34000,0,16630.43
916072005,1,TB01,2000,0,5806.45
916097402,1,TB02,386,0,1120.64
916097402,1,TB01,1500,0,4354.83
916097402,1,TB09,1200,1200,1173.91
916097402,1,TB03,1730,0,5022.58
916237203,1,TB03,3904,0,11334.19
916237203,1,TB01,9000,0,26129.03
916237203,1,TB02,599,0,1739.03
916237203,1,TB04,1500,0,4354.83
916237203,1,TB05,1300,0,3774.19
916237203,1,TB07,2585,0,7504.83
916253802,1,TB07,300,0,900
916253802,1,TB08,1000,0,978.26
916253802,1,TB10,1800,500,1760.86
916253802,1,TB05,2500,0,7500
916253802,1,TB03,2500,0,7500
916253802,1,TB02,600,0,1800
916253802,1,TB01,8500,0,25500
916253804,1,TB03,423,0,1269
916253804,1,TB02,344,0,1032
916253804,1,TB01,9000,0,27000
916253804,1,TB08,11150,0,10907.6
916253804,1,TB05,1500,0,4500
916264904,1,TB13,3000,3000,1467.39
916264904,1,TB08,1480,0,1447.82
916264904,1,TB01,5000,0,14516.12
916264904,1,TB14,3000,500,1467.39
916264904,1,TR01,500,0,1451.61
916264904,1,TR08,300,300,293.47
916264906,1,TB03,500,0,1451.61
916264906,1,TB08,3380,1250,3306.52
916264906,1,TB10,4500,1500,4402.17
916264906,1,TR01,1300,0,3774.19
916264906,1,TB01,6150,0,17854.83
916264906,1,TB02,300,0,870.96
916272702,1,TB08,2200,1400,2152.17
916272702,1,TB01,1000,0,3000
916272703,1,TB04,800,0,2400
916272703,1,TB08,2500,2500,2445.65
916272703,1,TB13,3000,0,1475.4
916272704,1,TB04,200,0,600
916272704,1,TB03,700,0,2100
916272704,1,TB02,300,0,900
916272704,1,TB01,8000,0,24000
916272704,1,TB06,400,0,1200
916272704,1,TB07,3600,0,10800
916272704,1,TB10,30000,10000,29347.82
916272704,1,TR01,1000,0,3000
916272704,1,TR04,300,0,900
916272704,1,TB08,800,800,782.6
916272705,1,TB13,7900,7900,3885.24
916272705,1,TB12,3000,3000,1475.4
916272705,1,TB09,60,60,58.69
916272705,1,TB08,350,0,342.39
916272705,1,TB02,1000,0,3000
916272705,1,TB01,6000,0,18000
916272705,1,TB14,11000,11000,5409.83
916278303,1,TB13,15000,0,7336.95
916278303,1,TB14,10000,10000,4891.3
916278303,1,TB04,500,0,1451.61
916278303,1,TB15,108000,18000,52826.08
916278303,1,TB01,4000,0,11612.9
916278303,1,TB11,4500,0,2201.08
916278303,1,TB08,30000,30000,29347.82
916278303,1,TB07,2500,0,7258.06
916278303,1,TR07,500,0,1451.61
916278305,1,TB01,1000,0,2903.22
916278305,1,TB02,160,0,464.51
916278305,1,TB03,1700,0,4935.48
916278305,1,TB05,2000,0,5806.45
916278305,1,TB08,4600,2000,4499.99
916278305,1,TB10,97440,89440,95321.73
916278305,1,TB13,15671,9000,7665.16
916278305,1,TB14,16000,500,7826.08
916278305,1,TB15,290000,90000,141847.82
