folioviv,foliohog,numren,id_trabajo,trapais,subor,indep,personal,pago,contrato,tipocontr,pres_1,pres_2,pres_3,pres_4,pres_5,pres_6,pres_7,pres_8,pres_9,pres_10,pres_11,pres_12,pres_13,pres_14,pres_15,pres_16,pres_17,pres_18,pres_19,pres_20,pres_21,pres_22,pres_23,pres_24,pres_25,pres_26,htrab,sinco,scian,clas_emp,tam_emp,no_ing,tiene_suel,tipoact,socios,soc_nr1,soc_nr2,soc_resp,otra_act,tipoact2,tipoact3,tipoact4,lugar,conf_pers
1701394606,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,9611,8140,,1,,,,,,,,,,,,,
1701394606,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,8,9611,8140,,1,,,,,,,,,,,,,
1701394606,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,5222,8140,,1,,,,,,,,,,,,,
1701394606,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,70,9411,7221,1,2,,,,,,,,,,,,,
1701402001,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,7515,3110,,2,,2,1,2,,,,2,,,,,
1701402001,1,2,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9521,3110,1,2,,,,,,,,,,,,,
1701402001,1,3,1,1,1,,,1,1,1,1,,,,,,,8,,,11,,,,,,,18,,,,,,,,,40,2331,6111,2,6,,,,,,,,,,,,,
1701402002,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8342,4850,,1,,2,3,,,,,,,,,,
1701402003,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,2321,6131,2,10,,,,,,,,,,,,,
1701402003,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,10,2322,6131,2,9,,,,,,,,,,,,,
1701402003,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,15,16,17,18,19,20,21,,23,,,,48,3122,5170,2,11,,,,,,,,,,,,,
1701402003,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,20,3201,5411,2,3,,,,,,,,,,,,,
1701402003,1,7,1,1,1,,,1,1,2,1,,,,,6,7,8,9,10,11,,,14,15,,17,,,20,21,,,,,,48,3213,5170,2,11,,,,,,,,,,,,,
1701402004,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,,17,,,,,,,,,,46,8133,3260,2,9,,,,,,,,,,,,,
1701402004,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,9512,4632,,1,,2,2,2,,,,2,,,,,
1701402005,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,7221,3320,1,2,,,,,,,,,,,,,
1701405501,1,2,1,1,1,,,1,1,2,1,,,,,,,8,,,,,,14,,,,,,20,,,,,,,48,8101,3260,2,7,,,,,,,,,,,,,
1700548203,1,2,1,1,1,,,1,1,2,1,,,,5,,7,8,9,,11,12,13,14,,,17,18,,,21,,,,,,40,1523,6132,4,11,,,,,,,,,,,,,
1701405504,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,9611,8140,,1,,,,,,,,,,,,,
1701405504,1,3,1,1,1,,,1,2,,,,,,,,,,9,,,,,,,,,,,,,,,,,,78,3114,5411,2,2,,,,,,,,,,,,,
1701405506,1,1,1,1,1,,,1,2,,,,,,,6,,,9,,,,,,,,,,,,,,,,,,40,9611,8140,,2,,,,,,,,,,,,,
1701412701,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5112,7221,,1,,2,3,2,,,,2,,,,,
1701412701,1,3,1,1,1,,,1,1,2,1,,,,,,,8,9,,,12,,14,,,17,,,,,,23,,,,50,7341,3150,2,7,,,,,,,,,,,,,
1701412702,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,9221,2382,1,2,,,,,,,,,,,,,
1701412703,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,23,,,,36,8133,3250,2,11,,,,,,,,,,,,,
1701412704,1,1,1,1,1,,,1,2,,1,,,,,,,8,9,,11,,,14,15,16,17,,,,,,,,,,56,5301,8130,2,5,,,,,,,,,,,,,
1701412704,1,2,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,12,,,15,16,17,,,20,,,,,,,48,8133,3380,2,10,,,,,,,,,,,,,
1701412706,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,50,4222,5240,2,6,,,,,,,,,,,,,
1701414901,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9235,3380,1,2,,,,,,,,,,,,,
1701414901,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,9234,3370,1,2,,,,,,,,,,,,,
1701414901,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,9234,3370,1,2,,,,,,,,,,,,,
1701414903,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9221,2361,1,2,,,,,,,,,,,,,
1701414904,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,,,,13,,,,,,,,,,,,,,40,7211,3350,2,4,,,,,,,,,,,,,
1701414904,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,9233,3380,1,2,,,,,,,,,,,,,
1701414906,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4111,4661,,1,,2,2,2,,,,2,,,,,
1701419401,1,1,1,1,1,,,1,1,2,1,,,,,6,7,8,9,10,11,12,13,14,15,16,17,,19,20,21,,23,24,,,40,8101,3250,2,9,,,,,,,,,,,,,
1701419401,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,23,24,,,50,4222,5221,2,3,,,,,,,,,,,,,
1701419401,1,6,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,15,,17,,,20,,,23,24,,,84,8341,4840,2,9,,,,,,,,,,,,,
1701419402,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,15,16,17,,,20,21,,23,24,,,60,3121,4310,2,8,,,,,,,,,,,,,
1701419402,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4224,4690,,1,,2,2,2,,,,2,,,,,
1701419404,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,15,16,17,18,,20,,,23,24,,,50,1524,9313,3,7,,,,,,,,,,,,,
1701419404,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,20,21,,23,24,,,48,1511,4910,3,7,,,,,,,,,,,,,
1701419404,1,3,1,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2423,6222,3,10,,,,,,,,,,,,,
1701419405,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,84,8342,4850,1,2,,,,,,,,,,,,,
1701419405,1,2,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,6,9611,8140,,1,,,,,,,,,,,,,
1701419405,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6,9611,8140,,1,,,,,,,,,,,,,
1701419406,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,15,16,17,18,,20,21,,23,24,,,48,5313,5614,2,8,,,,,,,,,,,,,
1701423301,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,9521,4612,,1,,2,2,2,,,,2,,,,,
1701423301,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,,,23,24,,,40,9621,9313,3,8,,,,,,,,,,,,,
1701423302,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,15,,17,,,20,,,,,,,55,1711,4681,2,8,,,,,,,,,,,,,
1701423302,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,21,,,,,,21,2331,6112,3,8,,,,,,,,,,,,,
1701423303,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,2511,2361,1,2,,,,,,,,,,,,,
1701423303,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5213,8121,,1,,2,3,2,,,,2,,,,,
1701423303,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,5116,7221,2,3,,,,,,,,,,,,,
1701423304,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4111,4661,,1,,2,2,2,,,,2,,,,,
1701423305,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,4211,4631,1,2,,,,,,,,,,,,,
1701423305,1,3,1,1,1,,,1,2,,,,,,,,7,8,,,,,,,,16,,,,,,,,,,,64,9611,8140,,2,,,,,,,,,,,,,
1701423306,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,9521,7222,,1,,2,3,2,,,,2,,,,,
1701423306,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2643,8112,,1,,2,3,2,,,,2,,,,,
1701423306,1,4,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,13,14,,,,,,,,,23,24,,,48,7511,3110,3,4,,,,,,,,,,,,,
1701424801,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2121,5411,,1,,2,3,2,,,,2,,,,,
1700962601,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,8342,4850,,1,,2,3,2,,,,2,,,,,
1701424801,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,5313,5614,2,4,,,,,,,,,,,,,
1701424801,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,32,2332,6111,2,4,,,,,,,,,,,,,
1701424801,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,2512,5411,1,2,,,,,,,,,,,,,
1701424801,1,3,2,1,1,,,1,2,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,15,4211,4611,1,2,,,,,,,,,,,,,
1701424801,1,4,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,,13,14,15,16,17,18,19,20,21,,23,24,,,40,8352,3360,2,11,,,,,,,,,,,,,
1701424803,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,7101,2361,2,12,,,,,,,,,,,,,
1701424803,1,2,1,1,1,,,1,1,1,1,,,,,,,8,9,,,,13,14,15,16,17,,,20,,,23,24,,,45,1113,9313,3,12,,,,,,,,,,,,,
1701424803,1,3,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,50,2531,5411,1,2,,,,,,,,,,,,,
1701424806,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,56,9331,4340,1,2,,,,,,,,,,,,,
1701432201,1,2,1,1,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,40,4211,4671,2,3,,,,,,,,,,,,,
1701432201,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,3115,6131,2,12,,,,,,,,,,,,,
1701432203,1,1,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9411,7221,1,2,,,,,,,,,,,,,
1701432203,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5114,7221,,2,,2,3,2,,,,2,,,,,
1701433601,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,15,16,17,,19,20,21,,23,24,,,40,8201,3360,2,11,,,,,,,,,,,,,
1701433602,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,91,5112,7221,1,2,,,,,,,,,,,,,
1701433602,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,10,5116,7221,1,1,,,,,,,,,,,,,
1701433603,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,5242,8140,,1,,,,,,,,,,,,,
1701433603,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,5241,7131,1,2,,,,,,,,,,,,,
1701433603,1,2,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,48,4211,4631,1,1,,,,,,,,,,,,,
1701433604,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,5242,8140,,1,,,,,,,,,,,,,
1701433604,1,1,2,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9521,7222,1,2,,,,,,,,,,,,,
1701433604,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,5114,7221,,2,,2,3,2,,,,2,,,,,
1701433604,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,72,3122,5222,2,3,,,,,,,,,,,,,
1701433605,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,13,14,,,17,,,,,,,,,,40,2312,6111,2,5,,,,,,,,,,,,,
1701433606,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,5242,8140,,1,,,,,,,,,,,,,
1701433606,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,5211,8121,,1,,2,3,2,,,,2,,,,,
1701433606,1,4,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9521,4611,,1,,2,2,2,,,,2,,,,,
1701443001,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,65,5116,5611,1,3,,,,,,,,,,,,,
1701443001,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9621,5613,1,8,,,,,,,,,,,,,
1701443001,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,65,5116,5611,1,3,,,,,,,,,,,,,
1701443002,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,60,3132,2361,2,7,,,,,,,,,,,,,
1701443002,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,,,,,,,,,,,23,24,,,42,2222,3250,2,9,,,,,,,,,,,,,
1701443003,1,2,1,1,1,,,1,1,1,1,,,,,,,8,9,,,,,,,,,,,,,,,,,,48,3121,5222,2,5,,,,,,,,,,,,,
1701443004,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,3111,9314,3,8,,,,,,,,,,,,,
1701443004,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,8341,9314,3,8,,,,,,,,,,,,,
1701443005,1,1,1,1,1,,,1,1,2,1,,,,,,,,9,,,,,,,16,17,,,,,,,,,,66,4231,4631,2,7,,,,,,,,,,,,,
1701443005,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,45,5221,6251,4,4,,,,,,,,,,,,,
1701443006,1,1,1,1,1,,,1,1,1,1,,,,,,,8,9,,,,,14,15,,,,,,,,,,,,40,8201,5611,2,11,,,,,,,,,,,,,
1701443006,1,2,1,1,1,,,1,1,1,1,,,,,,7,8,9,,,,,,,,,,,,,,,,,,48,9235,3380,2,8,,,,,,,,,,,,,
1701454501,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,9611,8140,,1,,,,,,,,,,,,,
1701454501,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5213,8121,,1,,2,3,2,,,,2,,,,,
1701454501,1,2,1,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2426,6222,3,11,,,,,,,,,,,,,
1701454502,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,96,5314,8130,2,6,,,,,,,,,,,,,
1701356304,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,22,4201,4611,1,2,,,,,,,,,,,,,
1701454503,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9512,4632,,1,,2,2,2,,,,2,,,,,
1701454504,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6111,1110,,1,,2,4,2,,,,2,,,,,
1701454504,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,7517,7222,,1,,2,3,2,,,,2,,,,,
1701454504,1,3,1,1,1,,,1,1,2,1,,,,,,,,9,,11,,,,,,,,,,,,23,24,,,30,4231,3250,2,3,,,,,,,,,,,,,
1701454505,1,3,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,72,3111,5170,2,4,,,,,,,,,,,,,
1701454506,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,15,,17,18,19,20,21,,23,24,,,40,9233,3110,2,10,,,,,,,,,,,,,
1701462701,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,,,,14,,,,,,,,,,,,,48,9621,5613,2,6,,,,,,,,,,,,,
1701462701,1,2,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,14,15,,17,18,,,21,,,,,,54,4211,4620,2,4,,,,,,,,,,,,,
1701462701,1,3,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,,,,,,,,,,,,,,54,3121,4631,2,7,,,,,,,,,,,,,
1701462701,1,4,1,1,1,,,1,1,1,1,,,,,,,8,,,,,,,,,,,,,,,,,,,50,5116,7221,1,2,,,,,,,,,,,,,
1701462703,1,1,1,1,1,,,1,2,,1,,,,,,,8,9,,,,,14,,16,17,,,,,,,,,,48,7134,2221,3,4,,,,,,,,,,,,,
1701462703,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,8342,4850,1,2,,,,,,,,,,,,,
1701462704,1,3,1,1,1,,,1,1,1,,2,,,,,7,8,9,,,,13,14,,,17,,,,,,,,,,50,2511,9312,3,2,,,,,,,,,,,,,
1701462705,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,8342,4850,,1,,2,3,,,,,,,,,,
1701462705,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,50,2821,6211,1,2,,,,,,,,,,,,,
1701462705,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,9723,4641,1,2,,,,,,,,,,,,,
1701462706,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,7513,3110,,2,,2,1,2,,,,2,,,,,
1701496901,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4111,4611,,2,,2,2,,,,,,,,,,
1701496901,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,3113,4310,2,12,,,,,,,,,,,,,
1701496902,1,2,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,44,9621,2361,2,5,,,,,,,,,,,,,
1701496903,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,45,9631,8111,1,2,,,,,,,,,,,,,
1701496904,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,23,24,,,40,1711,4310,2,9,,,,,,,,,,,,,
1701496904,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,2552,8121,2,7,,,,,,,,,,,,,
1701496905,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,,14,,16,17,18,,20,21,,23,24,,,40,2426,6222,3,9,,,,,,,,,,,,,
1701496906,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,,,14,,16,17,,,,,,,,,,40,2322,6111,2,8,,,,,,,,,,,,,
1701511402,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,5222,8140,1,1,,,,,,,,,,,,,
1701511403,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,,,17,18,,20,,,,24,,,48,2512,6111,2,8,,,,,,,,,,,,,
1701511403,1,3,1,1,1,,,1,1,2,1,,,,,,,,9,10,11,,,,15,16,17,,,,,,,,,,48,2112,3220,2,10,,,,,,,,,,,,,
1701511404,1,1,1,1,1,,,1,1,1,1,,,,,,,8,9,,11,12,,14,,16,17,18,19,,,,,,,,45,8351,2221,3,7,,,,,,,,,,,,,
1701511404,1,2,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,,,14,15,16,17,18,19,,21,,,24,,,48,8123,3320,2,8,,,,,,,,,,,,,
1701511404,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,35,9712,4611,2,5,,,,,,,,,,,,,
1701511405,1,1,1,1,1,,,1,1,1,1,,,,,,,8,,,,,,,,,,,,,,,23,,,,98,5313,3260,1,2,,,,,,,,,,,,,
1701511406,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9111,1110,1,1,,,,,,,,,,,,,
1701511406,1,3,1,1,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,48,9233,3250,2,10,,,,,,,,,,,,,
1701530301,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,,,14,,,17,,,,,,23,24,,,48,2512,5222,2,6,,,,,,,,,,,,,
1701530302,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,66,9221,2382,1,3,,,,,,,,,,,,,
1701530302,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,9611,8140,,1,,,,,,,,,,,,,
1701530302,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,66,9221,2382,1,3,,,,,,,,,,,,,
1701530302,1,4,1,1,1,,,1,1,1,1,,,,,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,21,,23,24,,,60,5111,7221,2,4,,,,,,,,,,,,,
1701530302,1,5,1,1,1,,,1,1,1,1,,,,,6,7,8,9,10,11,12,13,14,15,16,17,18,,,,,23,24,,,72,9411,7221,2,4,,,,,,,,,,,,,
1701570803,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4111,4631,,1,,2,2,,,,,,,,,,
1701570805,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,2162,5411,2,2,,,,,,,,,,,,,
1701576201,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,,,11,,13,14,,,,,19,,,,,,,,44,4211,4681,2,8,,,,,,,,,,,,,
1701405502,1,2,1,1,1,,,1,1,1,1,,,,,,,,9,,,,,,,,,,,,,,,,,,72,5313,5614,2,2,,,,,,,,,,,,,
1701576203,1,3,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,2411,6211,2,2,,,,,,,,,,,,,
1701576203,1,3,2,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4211,4611,1,2,,,,,,,,,,,,,
1701576203,1,4,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4211,4611,1,2,,,,,,,,,,,,,
1701576204,1,1,1,1,1,,,1,1,2,1,,,,,6,7,8,9,10,11,,,14,15,16,17,,,,,,,24,,,45,8341,4881,2,9,,,,,,,,,,,,,
1701576205,1,1,1,1,1,,,1,1,2,1,,,,,6,7,8,9,10,,,,14,,,17,,19,20,21,,23,24,,,60,1211,3130,2,12,,,,,,,,,,,,,
1701576205,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,7517,3120,,2,,2,1,,,,,,,,,,
1701576206,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,8342,4850,,1,,2,3,2,,,,2,,,,,
1701590601,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2253,5411,,1,,2,3,2,,,,2,,,,,
1701590601,1,3,1,1,1,,,1,2,,1,,,,,,7,,9,,11,12,13,14,,,,,19,,21,,,,,,46,2621,3260,2,10,,,,,,,,,,,,,
1701590601,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,7301,5411,2,3,,,,,,,,,,,,,
1701590602,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,,14,,16,17,,,,,,23,24,,,35,7613,4340,1,4,,,,,,,,,,,,,
1701590605,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4111,4611,,2,,2,2,1,2,,2,,,,,,
1701590605,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4111,4611,,2,,2,2,1,1,,2,2,,,,,
1701590605,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,7321,3220,,1,,2,1,2,,,,2,,,,,
1701590605,1,3,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4211,4611,1,2,,,,,,,,,,,,,
1701590605,1,4,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4211,4611,1,2,,,,,,,,,,,,,
1701590606,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,72,9231,3320,1,2,,,,,,,,,,,,,
1701590606,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4111,4690,,1,,2,2,2,,,,2,,,,,
1701598002,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,9331,4310,1,3,,,,,,,,,,,,,
1701598002,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,9331,4310,1,3,,,,,,,,,,,,,
1701598002,1,3,1,1,1,,,1,1,2,,,,,,,7,8,9,,,,,14,15,16,17,,19,20,,,,,,,60,8101,3250,2,10,,,,,,,,,,,,,
1701598002,1,4,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,45,2263,2361,2,3,,,,,,,,,,,,,
1701598002,1,5,1,1,1,,,1,1,1,1,,,,,,7,,,,11,12,,,,,,,19,,,,,,,,48,3212,5170,2,11,,,,,,,,,,,,,
1701598003,1,1,1,1,1,,,1,2,,1,,,,,,,,9,,11,12,13,14,,,,,,20,21,,,,,,51,8101,3120,2,2,,,,,,,,,,,,,
1701598003,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,,,17,,,20,,,,,,,48,8133,3360,2,9,,,,,,,,,,,,,
1701604501,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,72,9221,2361,1,2,,,,,,,,,,,,,
